model,image_id,run,n_points,x_divisor,x_rescaled_ok,x_spread,x_n_plausible,x_disagreement,y_divisor,y_rescaled_ok,y_spread,y_n_plausible,y_disagreement,mixed_axes
ui-tars-1.5,a53761,1,27,1.0,1.0,0.2041241452319315,1,0.0,1.0,1.0,0.25819888974716115,1,0.0,False
ui-tars-1.5,a4d2a8,1,9,1.0,1.0,0.0,0,0.0,1.0,1.0,0.18073922282301277,1,0.0,False
ui-tars-1.5,a637f9,1,30,1.0,0.8,0.33283028708337226,0,0.0,1.0,1.0,0.15982768498883065,1,0.0,False
ui-tars-1.5,a64332,1,10,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.212549013955213,1,0.0,True
ui-tars-1.5,a52e34,1,29,1.0,1.0,0.19961020278504263,1,0.0,1.0,1.0,0.3142399243941391,1,0.0,False
ui-tars-1.5,a6b429,1,13,1.0,1.0,5.551115123125783e-17,1,0.0,1.0,1.0,0.2883338999663801,1,0.0,False
ui-tars-1.5,a69a78,1,73,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.0,1,0.0,True
ui-tars-1.5,a6c640,1,75,1080.0,1.0,0.06886659889841215,2,0.06755555555555559,1920.0,1.0,0.21368291669875927,1,0.0,True
ui-tars-1.5,a6f08e,1,71,1080.0,1.0,0.16294679840775156,2,0.05325925925925923,1920.0,1.0,0.07316839874491976,1,0.0,True
ui-tars-1.5,a752c9,1,65,1.0,1.0,0.0,0,0.0,665.0,0.23076923076923078,1.13301123757982,0,0.0,True
ui-tars-1.5,a76ed6,1,19,1000.0,1.0,2.7755575615628914e-17,0,0.0,800.0,1.0,0.1582923447698668,2,0.135,True
ui-tars-1.5,a7789f,1,12,1.0,1.0,0.0,1,0.0,1.0,1.0,0.17260262647673316,1,0.0,False
ui-tars-1.5,a77bd5,1,37,1080.0,1.0,0.0545743184484423,2,0.05903703703703711,1920.0,1.0,0.08772358535197197,1,0.0,True
ui-tars-1.5,a78deb,1,10,1280.0,1.0,0.29442827319508674,1,0.0,800.0,1.0,0.08766983517721474,1,0.0,True
ui-tars-1.5,a7a074,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.18997075798366678,1,0.0,False
ui-tars-1.5,a7a9da,1,7,1.0,1.0,0.2672612419124244,1,0.0,1.0,1.0,0.24159335036125376,1,0.0,False
ui-tars-1.5,a7aa57,1,33,1.0,1.0,0.0,0,0.0,1.0,1.0,0.32242797653047384,1,0.0,False
ui-tars-1.5,a7ac1b,1,73,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,False
ui-tars-1.5,a7c035,1,26,1.0,1.0,0.23990413519328974,1,0.0,1.0,1.0,0.25082821392221466,1,0.0,False
ui-tars-1.5,a7f467,1,40,1.0,1.0,0.125,1,0.0,1.0,1.0,0.28749739129251245,1,0.0,False
ui-tars-1.5,a7c147,1,26,1280.0,1.0,0.2362793400732563,1,0.0,800.0,1.0,0.16970086722824296,2,0.17525000000000002,True
ui-tars-1.5,a7f12f,1,29,1.0,1.0,6.938893903907228e-18,0,0.0,1.0,1.0,0.24209892731365196,1,0.0,False
ui-tars-1.5,a80be1,1,75,1080.0,1.0,0.0006372092790401922,2,0.040444444444444505,1920.0,1.0,0.1251937818930771,1,0.0,True
ui-tars-1.5,a87d4f,1,13,1.0,1.0,0.07844645405527359,1,0.0,1.0,1.0,0.19761896274869428,1,0.0,False
ui-tars-1.5,a85808,1,30,1.0,1.0,0.23944379994757298,1,0.0,1.0,1.0,0.26583202716502513,1,0.0,False
ui-tars-1.5,a886c5,1,19,1080.0,1.0,0.1761444135269229,2,0.03792592592592592,1920.0,1.0,0.2605809442604302,1,0.0,True
ui-tars-1.5,a8a8fd,1,15,1279.0,1.0,0.1941219346493542,1,0.0,800.0,1.0,0.26639486147863706,2,0.16449999999999998,True
ui-tars-1.5,a8e85c,1,31,1080.0,1.0,0.24848172722979484,2,0.06007407407407417,1920.0,1.0,0.23191891256615474,1,0.0,True
ui-tars-1.5,a8f275,1,24,1.0,1.0,0.2449489742783178,1,0.0,1.0,1.0,0.25617376914899,1,0.0,False
ui-tars-1.5,a93c69,1,15,1.0,1.0,5.551115123125783e-17,0,0.0,1.0,1.0,0.25815929621499634,1,0.0,False
ui-tars-1.5,a91f25,1,42,1279.0,1.0,0.17712773095140233,1,0.0,1000.0,1.0,0.28324045696648814,1,0.0,True
ui-tars-1.5,a9793b,1,14,1280.0,1.0,0.0952080234098991,2,0.132125,800.0,1.0,0.23989474732873656,2,0.15049999999999997,True
ui-tars-1.5,a9ccfc,1,33,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2851526422545593,1,0.0,False
ui-tars-1.5,a8f62a,1,10,1.0,1.0,0.035777087639996624,1,0.0,1.0,0.9,0.3226515147957623,0,0.0,False
ui-tars-1.5,a965f4,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.259933514766306,1,0.0,False
ui-tars-1.5,aa063a,1,76,1280.0,1.0,0.2324899886589816,1,0.0,800.0,1.0,0.2740894266408544,2,0.19424999999999992,True
ui-tars-1.5,aa24d4,1,20,1.0,1.0,0.07628073151196178,1,0.0,1.0,1.0,0.2823632412336988,1,0.0,False
ui-tars-1.5,aa6f23,1,38,1080.0,1.0,1.1102230246251565e-16,2,0.040444444444444505,1920.0,1.0,1.1102230246251565e-16,1,0.0,True
ui-tars-1.5,aac976,1,8,1.0,1.0,0.0,1,0.0,1.0,1.0,0.229128784747792,1,0.0,False
ui-tars-1.5,aabc06,1,21,1.0,1.0,0.0,1,0.0,1.0,1.0,0.25040194445500635,1,0.0,False
ui-tars-1.5,aac5d7,1,62,1188.0,1.0,0.10531418053515218,2,0.09304417508417512,666.0,1.0,0.10246226429110113,2,0.24471267267267266,True
ui-tars-1.5,aac709,1,11,1080.0,1.0,0.18185921254203635,2,0.07370370370370372,1920.0,1.0,0.2948596243666958,1,0.0,True
ui-tars-1.5,aa635a,1,42,1080.0,1.0,0.20831527127921493,2,0.06022222222222218,1920.0,1.0,0.2321773383274585,1,0.0,True
ui-tars-1.5,ab09c3,1,8,1.0,1.0,0.25,1,0.0,1.0,1.0,0.25980762113533157,1,0.0,False
ui-tars-1.5,ab32c7,1,7,1.0,1.0,0.2036603815679627,1,0.0,1.0,1.0,0.0,1,0.0,False
ui-tars-1.5,ab2461,1,11,1.0,1.0,0.0,1,0.0,1.0,1.0,0.15811388300841897,1,0.0,False
ui-tars-1.5,ab0c83,1,15,1.0,1.0,1.1102230246251565e-16,0,0.0,1.0,1.0,0.26787725215520297,1,0.0,False
ui-tars-1.5,ab4d1f,1,70,1080.0,1.0,0.124517365616303,2,0.0702962962962963,1920.0,1.0,0.192945912110104,1,0.0,True
ui-tars-1.5,ab56ac,1,11,1.0,1.0,5.551115123125783e-17,0,0.0,1.0,1.0,0.2636206891892119,1,0.0,False
ui-tars-1.5,ab4eb4,1,25,1.0,1.0,0.2872281323269014,1,0.0,1.0,1.0,0.2649528259898354,1,0.0,False
ui-tars-1.5,ab7961,1,75,1080.0,1.0,0.08414664839560747,2,0.059851851851851934,1920.0,1.0,0.25218451596518093,1,0.0,True
ui-tars-1.5,ab9e2a,1,45,1.0,1.0,0.2065591117977289,1,0.0,1.0,1.0,0.11313708498984759,1,0.0,False
ui-tars-1.5,abc926,1,23,1.0,1.0,5.551115123125783e-17,1,0.0,1.0,1.0,0.27929131893375786,1,0.0,False
ui-tars-1.5,ab791d,1,25,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2884441020371191,1,0.0,False
ui-tars-1.5,abb05d,1,73,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,1.1102230246251565e-16,1,0.0,True
ui-tars-1.5,ab87f5,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.0,1,0.0,False
ui-tars-1.5,abe796,1,49,100.0,0.0,0.0,0,0.0,800.0,1.0,0.282842712474619,2,0.19524999999999992,True
ui-tars-1.5,abf2a6,1,69,1080.0,1.0,0.10810729214460758,1,0.0,1920.0,1.0,0.23450723824352113,1,0.0,True
ui-tars-1.5,ac484e,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.13833221775543036,1,0.0,False
ui-tars-1.5,acfa9a,1,32,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2769927796892908,1,0.0,False
ui-tars-1.5,ad1260,1,13,1.0,1.0,2.7755575615628914e-17,0,0.0,10.0,0.6923076923076923,0.43225443362054183,0,0.0,True
ui-tars-1.5,ad1e05,1,38,1.0,1.0,0.21574276933602113,1,0.0,1.0,1.0,0.2914905682608642,1,0.0,False
ui-tars-1.5,ad24c7,1,3,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.1275775907699572,1,0.0,True
ui-tars-1.5,adbe00,1,25,1.0,1.0,0.2850438562747845,1,0.0,1.0,1.0,0.2850438562747845,1,0.0,False
ui-tars-1.5,ad5e9d,1,57,1.0,1.0,0.2525493287160016,1,0.0,1.0,1.0,0.0408248290463863,0,0.0,False
ui-tars-1.5,ad9e6b,1,21,1.0,1.0,6.938893903907228e-18,0,0.0,1.0,1.0,0.3004644930181033,1,0.0,False
ui-tars-1.5,adf8ec,1,27,1.0,1.0,0.2879525423861833,1,0.0,1.0,1.0,0.2041241452319315,1,0.0,False
ui-tars-1.5,ae548c,1,33,1.0,1.0,0.21558588248601235,1,0.0,1.0,1.0,0.2041241452319315,1,0.0,False
ui-tars-1.5,ae747f,1,10,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2872281323269014,1,0.0,False
ui-tars-1.5,aefca8,1,9,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.2245521305541761,1,0.0,True
ui-tars-1.5,aef7af,1,29,1.0,1.0,0.31484288213021716,1,0.0,1.0,1.0,0.3249897098892336,1,0.0,False
ui-tars-1.5,aefb83,1,78,1185.0,1.0,2.7755575615628914e-17,0,0.0,100.0,1.0,2.220446049250313e-16,1,0.0,True
ui-tars-1.5,aed588,1,69,1.0,1.0,0.20766275189720435,1,0.0,1.0,1.0,0.21179542248874872,1,0.0,False
ui-tars-1.5,af0d52,1,7,540.0,1.0,0.08294568441170552,1,0.0,960.0,1.0,0.2658457674343969,2,0.03504166666666675,True
ui-tars-1.5,af24f8,1,69,1.0,1.0,1.1102230246251565e-16,1,0.0,1.0,1.0,0.2084885244283615,1,0.0,False
ui-tars-1.5,af423a,1,28,1080.0,1.0,1.1102230246251565e-16,2,0.040444444444444505,1920.0,1.0,0.2539890628948542,1,0.0,True
ui-tars-1.5,af4220,1,50,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2882810434281103,1,0.0,False
ui-tars-1.5,af1e2d,1,35,1069.0,1.0,2.7755575615628914e-17,0,0.0,1000.0,1.0,0.262587128397414,1,0.0,True
ui-tars-1.5,af9990,1,9,1080.0,1.0,0.1373474900082512,2,0.040444444444444505,1920.0,1.0,0.2142600270281388,1,0.0,True
ui-tars-1.5,af4f68,1,36,1.0,1.0,0.1978920160087314,1,0.0,1.0,1.0,0.1533244763947635,1,0.0,False
ui-tars-1.5,af49df,1,45,1.0,1.0,0.0408248290463863,1,0.0,1.0,1.0,0.21602468994692867,1,0.0,False
ui-tars-1.5,afc676,1,19,1.0,1.0,0.2772040859423936,1,0.0,1.0,1.0,0.25042899480779623,1,0.0,False
ui-tars-1.5,af5f27,1,29,1.0,1.0,0.29125175743143006,1,0.0,1.0,1.0,0.2650914633625182,1,0.0,False
ui-tars-1.5,afdcf4,1,78,660.0,1.0,2.220446049250313e-16,2,0.16587878787878785,100.0,0.02564102564102564,0.07982187599221474,0,0.0,True
ui-tars-1.5,aff2b7,1,5,540.0,1.0,5.551115123125783e-17,1,0.0,960.0,1.0,0.24567738697776445,2,0.033791666666666664,True
ui-tars-1.5,aff6c9,1,73,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.0,1,0.0,True
ui-tars-1.5,b02b39,1,18,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2594063736045563,1,0.0,False
ui-tars-1.5,b0afe4,1,4,1.0,1.0,0.0,1,0.0,10.0,1.0,0.2872798069826698,0,0.0,True
ui-tars-1.5,b0a63b,1,73,1.0,1.0,0.2578772853783951,1,0.0,1.0,1.0,0.15315828147895982,1,0.0,False
ui-tars-1.5,b02217,1,11,1.0,1.0,0.07416978512031289,1,0.0,1.0,1.0,0.14588005941710194,1,0.0,False
ui-tars-1.5,b0c3be,1,9,1.0,1.0,0.1131370849898476,1,0.0,1.0,1.0,0.15127442155660006,1,0.0,False
ui-tars-1.5,b2165e,1,42,1.0,1.0,0.3854722932830438,1,0.0,1.0,1.0,0.31570746239843456,1,0.0,False
ui-tars-1.5,b11c7a,1,40,1.0,1.0,0.14352700094407325,1,0.0,1.0,1.0,0.14321661914736014,1,0.0,False
ui-tars-1.5,b264ce,1,10,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.2841078997838991,1,0.0,True
ui-tars-1.5,b28a85,1,30,1.0,1.0,0.22263173378673776,1,0.0,1.0,1.0,0.30852768649398926,1,0.0,False
ui-tars-1.5,b2c74f,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.10327955589886445,1,0.0,False
ui-tars-1.5,b2b7a2,1,58,1.0,1.0,6.938893903907228e-18,0,0.0,666.0,1.0,0.05258967526881402,0,0.0,True
ui-tars-1.5,b2d2fa,1,12,1.0,1.0,0.2041241452319315,1,0.0,1.0,1.0,0.2960386611388602,1,0.0,False
ui-tars-1.5,b32f2b,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.16189144358542498,1,0.0,False
ui-tars-1.5,b33b46,1,10,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.10470176364271917,1,0.0,True
ui-tars-1.5,b36130,1,12,1080.0,1.0,0.23733313633798334,1,0.0,1920.0,1.0,0.36609860738634725,1,0.0,True
ui-tars-1.5,b37071,1,7,1.0,1.0,0.22677868380553634,1,0.0,1.0,1.0,0.20995626366712958,1,0.0,False
ui-tars-1.5,b346f3,1,20,1.0,1.0,6.938893903907228e-18,0,0.0,1.0,1.0,0.23065125189341593,1,0.0,False
ui-tars-1.5,b32bc3,1,23,1.0,1.0,2.7755575615628914e-17,0,0.0,1.0,1.0,0.2639155504500941,1,0.0,False
ui-tars-1.5,b3b08a,1,10,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.14467217228926865,1,0.0,True
ui-tars-1.5,b3b208,1,24,1.0,1.0,0.09797958971132714,1,0.0,1.0,1.0,0.23301019291009567,1,0.0,False
ui-tars-1.5,b3acff,1,21,1.0,1.0,0.019166296949998194,0,0.0,1.0,1.0,0.23919744877639015,1,0.0,False
ui-tars-1.5,b3bf42,1,35,1280.0,1.0,0.2013678783744012,1,0.0,800.0,1.0,0.16375241079390657,2,0.119,True
ui-tars-1.5,b3c403,1,73,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,1.1102230246251565e-16,1,0.0,True
ui-tars-1.5,b3ddb5,1,13,1080.0,1.0,0.11645697737500141,2,0.040444444444444505,1920.0,1.0,0.2864542652571101,1,0.0,True
ui-tars-1.5,b3e3d8,1,17,1280.0,1.0,0.24714033561291046,1,0.0,800.0,1.0,0.25099406605290814,2,0.1432500000000001,True
ui-tars-1.5,b44e33,1,73,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.05732453817814932,1,0.0,True
ui-tars-1.5,b434fb,1,9,1.0,1.0,0.07856742013183862,1,0.0,1.0,1.0,0.2014821623082179,1,0.0,False
ui-tars-1.5,b47f5a,1,13,1.0,1.0,0.29690314799601036,1,0.0,1.0,1.0,3.469446951953614e-18,0,0.0,False
ui-tars-1.5,b46333,1,20,1.0,1.0,0.0,0,0.0,1.0,1.0,0.28752869422024646,1,0.0,False
ui-tars-1.5,b45744,1,56,1.0,1.0,0.25204166322257116,1,0.0,1.0,1.0,0.22,1,0.0,False
ui-tars-1.5,b4a191,1,15,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2592296279363144,1,0.0,False
ui-tars-1.5,b4a27a,1,76,720.0,1.0,0.12278958312918617,2,0.22672222222222227,800.0,1.0,0.1472967208021099,2,0.10275000000000006,True
ui-tars-1.5,b5613a,1,36,1.0,1.0,0.02500000000000001,0,0.0,1.0,1.0,0.25850472211939324,1,0.0,False
ui-tars-1.5,b4f37d,1,9,1.0,1.0,0.07228202652129152,0,0.0,1.0,1.0,0.26224576165530844,1,0.0,False
ui-tars-1.5,b57c53,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.25819888974716115,1,0.0,False
ui-tars-1.5,b516e1,1,45,1.0,1.0,0.18073922282301277,1,0.0,1.0,1.0,0.11313708498984762,1,0.0,False
ui-tars-1.5,b49400,1,21,1.0,1.0,0.27999999999999997,1,0.0,100.0,1.0,0.19595917942265423,1,0.0,True
ui-tars-1.5,b5d3ae,1,75,1.0,1.0,2.220446049250313e-16,1,0.0,1.0,1.0,0.0,1,0.0,False
ui-tars-1.5,b5d9a8,1,70,1080.0,1.0,0.051751585177703854,2,0.040444444444444505,1920.0,1.0,0.1731718239316953,1,0.0,True
ui-tars-1.5,b5dab9,1,36,1.0,1.0,0.28986586936412884,1,0.0,1000.0,1.0,0.2500569729526098,1,0.0,True
ui-tars-1.5,b5edbf,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2065591117977289,1,0.0,False
ui-tars-1.5,b602c0,1,39,1.0,1.0,0.2501281722719425,1,0.0,1.0,1.0,0.2705340859304611,1,0.0,False
ui-tars-1.5,b65aeb,1,68,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2396904627844566,1,0.0,False
ui-tars-1.5,b5f7cc,1,8,1.0,1.0,0.1500781046655374,1,0.0,1.0,1.0,0.07066647012551283,1,0.0,False
ui-tars-1.5,b66ff3,1,56,1.0,1.0,0.2630945647481149,1,0.0,1.0,1.0,0.2015564437074637,1,0.0,False
ui-tars-1.5,b67326,1,13,1.0,1.0,0.0,0,0.0,100.0,1.0,0.24282087293179916,1,0.0,True
ui-tars-1.5,b68951,1,46,1.0,1.0,0.17388402611183698,1,0.0,1.0,1.0,0.04143640217647779,0,0.0,False
ui-tars-1.5,b7c621,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2638789471811499,1,0.0,False
ui-tars-1.5,b80952,1,15,540.0,1.0,0.0,1,0.0,960.0,1.0,0.21704754183511654,2,0.03079166666666666,True
ui-tars-1.5,b80cf5,1,52,1.0,1.0,0.028840384038346115,0,0.0,1.0,1.0,0.2608648857434633,1,0.0,False
ui-tars-1.5,b7690d,1,78,1.0,1.0,0.13058055770780752,1,0.0,1.0,1.0,0.16659761883328478,1,0.0,False
ui-tars-1.5,b83a7a,1,13,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2864514581387612,1,0.0,False
ui-tars-1.5,b81b5a,1,39,1279.0,1.0,0.22037139064257374,1,0.0,800.0,0.9487179487179487,0.26085668742452434,1,0.0,True
ui-tars-1.5,b86b7d,1,70,1.0,1.0,8.326672684688674e-17,0,0.0,100.0,1.0,1.1102230246251565e-16,1,0.0,True
ui-tars-1.5,b6c589,1,33,1080.0,1.0,0.11414034504938288,2,0.06814814814814818,1920.0,1.0,0.2794626840264666,1,0.0,True
ui-tars-1.5,b87aea,1,7,100.0,1.0,0.0,1,0.0,800.0,1.0,0.24941187454342528,2,0.1578750000000001,True
ui-tars-1.5,b87c56,1,10,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.3253122206544323,1,0.0,True
ui-tars-1.5,b8a1c2,1,13,1.0,1.0,0.1568929081105472,1,0.0,1.0,1.0,0.1786338690495104,1,0.0,False
ui-tars-1.5,b889dd,1,16,1.0,1.0,0.24646247178830288,1,0.0,1.0,1.0,0.0,0,0.0,False
ui-tars-1.5,b8c70a,1,9,1080.0,1.0,0.13267353451801592,2,0.07059259259259254,1920.0,1.0,0.1819952579889647,1,0.0,True
ui-tars-1.5,b901b1,1,9,1.0,1.0,0.07856742013183862,1,0.0,1.0,1.0,0.15986105077709065,1,0.0,False
ui-tars-1.5,b8a4ea,1,39,1080.0,1.0,1.1102230246251565e-16,2,0.040444444444444505,1920.0,1.0,2.220446049250313e-16,1,0.0,True
ui-tars-1.5,b92f85,1,8,1080.0,1.0,0.17760830560387303,2,0.07177777777777772,1920.0,1.0,0.33374323755113167,1,0.0,True
ui-tars-1.5,b8b56d,1,73,1.0,1.0,0.0,0,0.0,1.0,1.0,2.7755575615628914e-17,0,0.0,False
ui-tars-1.5,b908c7,1,27,1280.0,1.0,0.1823369974134437,1,0.0,800.0,0.9259259259259259,0.3265282667996821,1,0.0,True
ui-tars-1.5,b901be,1,78,1.0,1.0,0.0,1,0.0,1.0,1.0,4.163336342344337e-17,0,0.0,False
ui-tars-1.5,b93b7e,1,43,1.0,1.0,0.29326402068814794,1,0.0,1.0,1.0,0.06444840214209777,0,0.0,False
ui-tars-1.5,b96ba4,1,18,1589.0,1.0,0.21320485360091712,1,0.0,1000.0,1.0,0.22581643369869045,1,0.0,True
ui-tars-1.5,b9bf42,1,9,1.0,1.0,0.25819888974716115,1,0.0,1.0,1.0,0.23570226039551587,1,0.0,False
ui-tars-1.5,b9d4f6,1,78,1.0,1.0,0.0,1,0.0,1.0,1.0,4.163336342344337e-17,0,0.0,False
ui-tars-1.5,ba46a0,1,8,1.0,1.0,0.0,1,0.0,1.0,1.0,0.1652082019755678,1,0.0,False
ui-tars-1.5,ba648d,1,9,1.0,1.0,0.0,0,0.0,100.0,1.0,0.15016345004159654,1,0.0,True
ui-tars-1.5,ba9073,1,9,1280.0,1.0,0.06972858536700675,2,0.20300000000000007,800.0,1.0,0.14842342769552552,2,0.10725000000000001,True
ui-tars-1.5,ba6d0c,1,11,1.0,1.0,0.0,0,0.0,1.0,1.0,0.16576893208009516,1,0.0,False
ui-tars-1.5,bae388,1,9,1080.0,1.0,0.2873120649442597,1,0.0,1920.0,1.0,0.2577271741726375,1,0.0,True
ui-tars-1.5,baf38d,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.12909944487358055,1,0.0,False
ui-tars-1.5,bb1ef8,1,13,1.0,1.0,0.0,1,0.0,1.0,1.0,0.14966629547095767,1,0.0,False
ui-tars-1.5,bb23c6,1,9,540.0,1.0,0.2447125838097203,2,0.4182592592592592,960.0,1.0,0.3319328620971209,2,0.03733333333333333,True
ui-tars-1.5,bb34f1,1,11,1.0,1.0,0.1846372364689991,1,0.0,1.0,1.0,0.2513599375036089,1,0.0,False
ui-tars-1.5,bb4af5,1,31,1.0,1.0,0.0,1,0.0,1.0,1.0,0.2600408996887338,1,0.0,False
ui-tars-1.5,bb3926,1,51,1.0,1.0,0.2657929747397247,1,0.0,1.0,1.0,0.12362181418008907,1,0.0,False
ui-tars-1.5,bbc0fc,1,33,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2851526422545593,1,0.0,False
ui-tars-1.5,bb56be,1,9,1.0,1.0,0.0,0,0.0,1.0,1.0,0.2065591117977289,1,0.0,False
ui-tars-1.5,bbc4d8,1,47,720.0,1.0,0.24080215163472526,2,0.24072222222222228,800.0,1.0,0.3062495369126496,2,0.18400000000000005,True
ui-tars-1.5,bbffc1,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.25279670258827774,1,0.0,False
ui-tars-1.5,bc25a7,1,5,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.17251459278050138,1,0.0,True
ui-tars-1.5,bc43bb,1,5,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.16646472140433308,1,0.0,True
ui-tars-1.5,bca872,1,73,1.0,1.0,0.0,1,0.0,10.0,0.821917808219178,0.3211983846891055,0,0.0,True
ui-tars-1.5,bbd445,1,78,1058.0,1.0,0.013096702801259087,0,0.0,667.0,1.0,0.02879463649051138,1,0.0,True
ui-tars-1.5,bcc33b,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.25819888974716115,1,0.0,False
ui-tars-1.5,bd57a3,1,14,1.0,1.0,0.0,1,0.0,1.0,1.0,0.20155644370746376,1,0.0,False
ui-tars-1.5,bccea2,1,17,720.0,1.0,0.24996232041223812,2,0.2333333333333334,10.0,0.5294117647058824,0.4971106829890789,0,0.0,True
ui-tars-1.5,bdf30a,1,8,1.0,1.0,0.29154759474226505,1,0.0,1.0,1.0,0.3122498999199199,1,0.0,False
ui-tars-1.5,bdeb92,1,10,1280.0,1.0,0.20149994487146425,1,0.0,100.0,1.0,0.0,1,0.0,True
ui-tars-1.5,bd7a8b,1,32,1.0,1.0,0.16506494933813173,1,0.0,1.0,1.0,0.0,0,0.0,False
ui-tars-1.5,bcdde6,1,27,1.0,1.0,0.0,0,0.0,1.0,1.0,0.23305509571902427,1,0.0,False
ui-tars-1.5,bd8797,1,73,1.0,1.0,5.551115123125783e-17,1,0.0,1.0,1.0,0.05619778492264662,0,0.0,False
ui-tars-1.5,be0882,1,14,1.0,1.0,0.0,0,0.0,1.0,1.0,0.20155644370746376,1,0.0,False
ui-tars-1.5,be2ed1,1,12,1279.0,1.0,5.551115123125783e-17,1,0.0,800.0,1.0,0.2934453207158022,2,0.19724999999999993,True
ui-tars-1.5,bec3fa,1,32,1.0,1.0,0.27443123000125186,1,0.0,1.0,1.0,0.2218529918662356,1,0.0,False
ui-tars-1.5,becb10,1,13,1080.0,1.0,0.14734041804260928,2,0.06518518518518523,1920.0,1.0,0.28857250024840164,1,0.0,True
ui-tars-1.5,bef1f3,1,24,1.0,1.0,0.2041241452319315,1,0.0,1.0,1.0,0.22912878474779197,1,0.0,False
ui-tars-1.5,bef09c,1,16,1.0,1.0,0.22534695471649932,1,0.0,1.0,1.0,0.28807262945956874,1,0.0,False
ui-tars-1.5,bf05c8,1,46,1.0,1.0,6.938893903907228e-18,0,0.0,100.0,1.0,1.1102230246251565e-16,1,0.0,True
ui-tars-1.5,bf4440,1,73,1.0,1.0,0.042266434576826065,0,0.0,1.0,1.0,0.05803823614604981,0,0.0,False
ui-tars-1.5,bf2da8,1,9,1.0,1.0,0.0,1,0.0,1.0,1.0,0.10327955589886445,1,0.0,False
ui-tars-1.5,bf66e8,1,48,1.0,1.0,0.33541019662496846,1,0.0,100.0,1.0,0.3323794267600408,1,0.0,True
ui-tars-1.5,bf97aa,1,28,1188.0,1.0,0.20719495269473298,2,0.14147474747474753,671.0,1.0,0.12933748097622436,2,0.2206408345752608,True
ui-tars-1.5,bf7fae,1,7,1080.0,1.0,0.1863139258851898,1,0.0,1920.0,1.0,0.3487903665966716,1,0.0,True
ui-tars-1.5,bfa4f2,1,75,1280.0,1.0,0.12674772796835013,1,0.0,100.0,0.0,0.0,0,0.0,True
ui-tars-1.5,bfd9c4,1,9,1080.0,1.0,0.0,2,0.040444444444444505,1920.0,1.0,0.2786583265631281,1,0.0,True
ui-tars-1.5,c00ba0,1,33,1184.0,1.0,0.20805274790981984,2,0.15214189189189187,665.0,1.0,0.2665083136131105,2,0.3224060150375939,True
ui-tars-1.5,c01022,1,35,1279.0,1.0,0.1504467650741946,2,0.14048162627052385,800.0,1.0,0.25143757593453836,2,0.1975,True
ui-tars-1.5,c01b8e,1,19,540.0,1.0,0.14583906351465215,2,0.41229629629629627,960.0,1.0,0.2720081372449262,2,0.03570833333333334,True
ui-tars-1.5,c0233f,1,31,1185.0,1.0,0.2799925026691782,1,0.0,664.0,1.0,0.2703390795253733,2,0.2727469879518072,True
ui-tars-1.5,c02580,1,40,1080.0,1.0,0.14956497703662808,1,0.0,1920.0,1.0,0.2649145664397029,1,0.0,True
ui-tars-1.5,c0422a,1,31,1.0,1.0,1.1102230246251565e-16,0,0.0,1.0,1.0,0.2589014252005263,1,0.0,False
