model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4-mini,3,0c11b6,web,42,0.24036460196670623,0.36163308461408605,2.049991877942298
gpt-5.4-mini,3,0bdd56,mobile,36,0.27341114154148377,0.3936037644602888,2.1615248612788083
gpt-5.4-mini,2,0bdd56,mobile,40,0.19314950720276347,0.3768541797159428,2.017136567400025
gpt-5.4-mini,2,0c51af,desktop,38,0.11154869557673197,0.2829782536773773,2.479323449125208
gpt-5.4-mini,1,0bdd56,mobile,39,0.16023204679773112,0.34545764345350294,2.4926087083521615
gpt-5.4-mini,3,0c51af,desktop,40,0.22757034939623,0.3392097001737175,1.7288209278864914
gpt-5.4-mini,3,0c21ef,mobile,38,0.20972806340658096,0.32217555883003113,2.5450989831935953
gpt-5.4-mini,2,0c21ef,mobile,38,0.04287297112809588,0.23316480530282307,3.7055522629593045
gpt-5.4-mini,1,0c21ef,mobile,39,0.2897564105326673,0.3580234184441001,2.016414282605051
gpt-5.4-mini,2,0c5a84,mobile,36,0.1376084251161655,0.3421026129590339,3.3646221082511967
gpt-5.4-mini,3,0c5a84,mobile,39,0.13768110669554856,0.327899523448349,2.8310040003422685
gpt-5.4-mini,1,0c5a84,mobile,36,0.14843077315458347,0.3429029548167441,2.4079180854178275
gpt-5.4-mini,1,0cf59b,poster,45,0.10820838967868035,0.31429983747776413,1.7783781930921303
gpt-5.4-mini,1,0ce287,mobile,43,0.09363299759525702,0.3062767819496378,2.8096717296392617
gpt-5.4-mini,3,0ce287,mobile,36,0.05034886809308838,0.28871671556407386,3.0804772872949537
gpt-5.4-mini,3,0cf59b,poster,40,0.10756531122088946,0.3133175312903074,1.9997582911982594
gpt-5.4-mini,2,0cf59b,poster,40,0.04077050032021409,0.2781988414916694,2.5753462778735585
gpt-5.4-mini,2,0ce287,mobile,40,0.11573396721336099,0.30269043355162395,2.3826275527904075
gpt-5.4-mini,1,0cee4a,poster,40,0.029375932204196,0.2771322151196832,3.036991097455471
gpt-5.4-mini,2,0cee4a,poster,40,-0.05719498271905953,0.22078265529393934,4.373113121311968
gpt-5.4-mini,3,0cee4a,poster,46,-0.03981575157546492,0.2591558282441726,3.988126197717079
gpt-5.4-mini,2,0d8830,web,43,0.26094670707379297,0.4314680136469532,1.1831817153766195
gpt-5.4-mini,3,0d8830,web,42,0.17518099562986258,0.4000687801798797,1.577998801002417
gpt-5.4-mini,1,0db596,desktop,45,0.4164919972928449,0.4678106446382747,1.2774190589096928
gpt-5.4-mini,1,0d8830,web,42,0.23800127726322537,0.4090688627059206,1.2714821189521652
gpt-5.4-mini,2,0db596,desktop,46,0.28703154390618346,0.38600297964613905,1.6248796067808282
gpt-5.4-mini,1,0dbd98,desktop,35,0.4102894447843707,0.34192871642719097,1.2856053519790795
gpt-5.4-mini,2,0dbd98,desktop,40,0.5978085800695387,0.42553873620034993,1.0211317485711133
gpt-5.4-mini,3,0db596,desktop,46,0.42705422119257475,0.47857127894277646,1.6552004966738147
gpt-5.4-mini,3,0dbd98,desktop,41,0.37542805393313083,0.35189203036118455,1.2301699785798776
gpt-5.4-mini,1,0e136e,poster,37,0.07289051294242146,0.31111901555848925,1.564991890165575
gpt-5.4-mini,3,0e136e,poster,41,-0.12268412756982609,0.24997113889402497,2.0551707122194984
gpt-5.4-mini,2,0e136e,poster,34,0.006402542553311904,0.2836708804751832,1.9420985901681942
gpt-5.4-mini,1,0e1c44,desktop,41,0.2623990124053616,0.33589394412851237,1.4664963694839797
gpt-5.4-mini,2,0e1c44,desktop,40,0.2987859871406485,0.3547499868605387,1.4653405953275938
gpt-5.4-mini,3,0e1c44,desktop,40,0.37950583537187677,0.3778893430836334,1.1793183104212683
gpt-5.4-mini,1,0e1dea,desktop,40,0.21799819436693346,0.3765216506219822,1.3666952261367595
gpt-5.4-mini,3,0e1dea,desktop,40,0.2111813587497679,0.3641972709379084,1.4974666932099179
gpt-5.4-mini,2,0eb2be,desktop,44,0.1680557520894438,0.23882487933355478,1.9826012581674348
gpt-5.4-mini,2,0e1dea,desktop,40,0.31078258610020526,0.4175904377965585,1.4393033295685922
gpt-5.4-mini,1,0eb2be,desktop,46,0.5810699307912792,0.32689404976889763,1.4513304958948474
gpt-5.4-mini,3,0eb2be,desktop,42,0.0024671789030623996,0.16749413884305697,2.4809035514389866
gpt-5.4-mini,3,0dc366,mobile,42,0.5448152889604936,0.46921183965920843,1.6433219276742839
gpt-5.4-mini,2,0dc366,mobile,42,0.37832060568115444,0.39875482995270617,1.6914509353305132
gpt-5.4-mini,1,0dc366,mobile,40,0.42961769397988,0.37676624475446324,2.332298245564528
gpt-5.4-mini,1,0eef1f,desktop,40,0.33840904195218324,0.39968053753777866,1.3611863383106835
gpt-5.4-mini,2,0eef1f,desktop,38,0.03436485723415293,0.20370312778274463,3.2337298010630766
gpt-5.4-mini,3,0eef1f,desktop,43,0.03046330634854474,0.23296617576417256,4.281713193721975
gpt-5.4-mini,1,0ef9b2,desktop,40,0.5849094358312449,0.44905770300913306,1.1321323414453035
gpt-5.4-mini,2,0ef9b2,desktop,42,0.49387900099231896,0.3891552991588778,1.1757147114904398
gpt-5.4-mini,3,0ef9b2,desktop,40,0.2851848960379578,0.340470215227278,1.5535880108945728
gpt-5.4-mini,1,0ec997,poster,40,0.2996740433866103,0.34743536459128227,2.631438560344726
gpt-5.4-mini,1,0f1984,desktop,40,0.31311662582619987,0.3667814296442763,1.5121102263032593
gpt-5.4-mini,2,0f1984,desktop,38,0.11736563007208152,0.3022013341180396,1.9721969445905592
gpt-5.4-mini,1,0ef09e,mobile,36,0.26324715784700475,0.42661324041442844,1.93609080417867
gpt-5.4-mini,2,0ef09e,mobile,42,0.23489322865127227,0.41999611890016997,1.8810544967441059
gpt-5.4-mini,3,0ef09e,mobile,40,0.17679528375645565,0.40088414479603995,2.17160000010726
gpt-5.4-mini,2,0ec997,poster,39,0.36149592043137796,0.38526312944380864,2.3639652007168923
gpt-5.4-mini,3,0ec997,poster,41,0.38176706285506656,0.3888328239802311,2.771566792014144
gpt-5.4-mini,3,0f1984,desktop,40,0.15282525870467414,0.30937707456568686,1.9510169937052817
gpt-5.4-mini,1,0f712c,web,37,0.27321437609781885,0.29153956036817086,1.6172866336116583
gpt-5.4-mini,1,0f5056,poster,41,-0.005367503001447758,0.19258748034417852,2.6641254476658855
gpt-5.4-mini,2,0f712c,web,43,0.22491536102043574,0.28556765020032127,1.5982821391112194
gpt-5.4-mini,3,0f712c,web,40,0.32461543570269225,0.3221288547711823,1.5889828198686504
gpt-5.4-mini,2,0f5056,poster,40,0.10693779788864102,0.2590369842105915,2.1150031996733074
gpt-5.4-mini,3,0f5056,poster,41,0.16592837104155694,0.2629435907641551,1.8868747937766104
gpt-5.4-mini,3,0f858f,web,40,-0.017596671547105286,0.25504017208915103,1.878584742008854
gpt-5.4-mini,1,0f858f,web,41,-0.10643101639413491,0.2372319426058828,2.6576232548046153
gpt-5.4-mini,2,0f858f,web,40,-0.10722385787433,0.21501582964021576,2.6216571849081527
gpt-5.4-mini,1,0f85bd,desktop,43,0.3020226585741327,0.37122832015178187,1.3291828262661673
gpt-5.4-mini,2,0f85bd,desktop,46,0.40044663658756013,0.42819418707034856,1.279678000953646
gpt-5.4-mini,3,0f85bd,desktop,37,0.24000829170355098,0.37620044441421496,1.9537693990948237
gpt-5.4-mini,1,0fa6b9,poster,46,0.3191258144286632,0.3862713260168177,1.1934181795482361
gpt-5.4-mini,2,0f81ca,mobile,35,0.24925139682230008,0.4046717221049868,2.478831128595396
gpt-5.4-mini,2,0fa6b9,poster,41,0.13479986930147392,0.33786317075182615,1.8334138376872373
gpt-5.4-mini,1,0f81ca,mobile,40,0.26593073647481347,0.427364089531908,1.6147904688559163
gpt-5.4-mini,3,0f81ca,mobile,40,0.0813202350495654,0.33702864029304946,2.7877725185025
gpt-5.4-mini,3,0fc384,poster,45,0.17246769071752932,0.3054195720394071,1.5455823152918906
gpt-5.4-mini,1,0fc384,poster,46,0.31033784201970077,0.3335309733215767,1.3809004565838419
gpt-5.4-mini,3,0fa6b9,poster,40,0.08435883850045306,0.3302800361087972,1.9366907534501216
gpt-5.4-mini,2,0fc384,poster,39,0.2745524801468201,0.2980904052894187,1.6688491472380975
gpt-5.4-mini,2,0ff0be,desktop,41,0.31381039526799515,0.3582730300084045,2.085128303745478
gpt-5.4-mini,1,0ff0be,desktop,40,0.47880033800784727,0.4123264043277384,2.0282580178644536
gpt-5.4-mini,1,0f8ece,web,38,0.01617643957976388,0.21832833804134927,3.7008363469656844
gpt-5.4-mini,3,0f8ece,web,45,0.04764883224727772,0.22779041321052662,4.013870492569117
gpt-5.4-mini,2,0f8ece,web,43,0.08915840637979013,0.23638810932991952,3.4826853834911713
gpt-5.4-mini,3,0ff0be,desktop,39,0.26374418889264784,0.3666170825102596,1.6361853223310578
gpt-5.4-mini,1,10298c,desktop,40,0.2446180447837925,0.36795534798363305,1.2672742613154115
gpt-5.4-mini,2,10298c,desktop,41,0.09603225038402985,0.3285088685634989,1.6064636143045996
gpt-5.4-mini,3,10298c,desktop,38,0.311074702259759,0.3842374790309371,1.1628126087271085
gpt-5.4-mini,3,0feea2,mobile,40,0.03435708643984818,0.31334420968882426,2.713815642748571
gpt-5.4-mini,2,0feea2,mobile,39,0.07681867972096032,0.3011530576764707,2.8572109094155413
gpt-5.4-mini,2,10579e,desktop,45,0.2931795273112903,0.4101382102486893,1.2283817692842889
gpt-5.4-mini,1,10579e,desktop,43,0.3342708747495592,0.4406553133482878,1.1215370657305004
gpt-5.4-mini,1,0feea2,mobile,38,-0.020484912402212976,0.26840674451611746,3.3461239137809935
gpt-5.4-mini,3,10579e,desktop,41,0.2520231161924823,0.39198054600637966,1.2712679073452677
gpt-5.4-mini,2,1055b2,poster,38,0.13168332049589387,0.3185066479951534,2.6418582946492193
gpt-5.4-mini,1,10b93c,mobile,43,0.18321911191006263,0.3483088853476877,1.7938112422783827
gpt-5.4-mini,2,10b93c,mobile,42,0.06586006592810535,0.320487918978555,2.009627568093863
gpt-5.4-mini,1,10c4f3,mobile,42,0.10437908568382748,0.342850530193898,1.7750047504754678
gpt-5.4-mini,1,1055b2,poster,40,0.09988276080747477,0.2753049419489314,2.466548811276876
gpt-5.4-mini,3,10c4f3,mobile,39,0.060448830121506744,0.283375057256489,1.7907056555291847
gpt-5.4-mini,3,10b93c,mobile,41,0.12698702238965828,0.317996861331019,2.333314981385495
gpt-5.4-mini,2,10c4f3,mobile,40,0.14404900953742694,0.3390174190608025,1.4429245170457705
gpt-5.4-mini,3,1055b2,poster,40,0.024776456060504073,0.23929671810754105,2.878189072255718
gpt-5.4-mini,1,111cd2,desktop,40,0.2582330131707411,0.3275207050622396,1.499383013266796
gpt-5.4-mini,2,111cd2,desktop,40,0.2576120211228884,0.33274530270239433,1.4745801589176146
gpt-5.4-mini,3,111cd2,desktop,40,0.36572592426098693,0.38471540158819856,1.185844611595273
gpt-5.4-mini,3,11412e,desktop,40,0.12644295188395682,0.39035592512546624,1.3267333516319684
gpt-5.4-mini,2,11412e,desktop,41,0.2731271945659304,0.43946646211374807,1.1076889270442005
gpt-5.4-mini,1,11412e,desktop,41,0.11684322673057634,0.40059664479805973,1.303033463499177
gpt-5.4-mini,3,1102e9,poster,36,-0.14231971695784323,0.18840625555132734,5.4403732264067495
gpt-5.4-mini,1,1102e9,poster,38,-0.1645970560313725,0.19809791977770727,5.478287297225165
gpt-5.4-mini,2,1102e9,poster,35,-0.08362739779028688,0.2133017662735824,5.123361487667119
gpt-5.4-mini,3,110636,poster,40,0.1405902889169552,0.3235008695232502,4.998880824802657
gpt-5.4-mini,2,110636,poster,42,0.21263006499112255,0.3401643328234867,3.231204262995156
gpt-5.4-mini,1,110636,poster,40,0.2720381343357611,0.35310432814552106,2.579349508361246
gpt-5.4-mini,1,11a99d,poster,40,0.01815418135398173,0.2561604660291234,3.029780971919346
gpt-5.4-mini,2,11a99d,poster,39,0.1113410753162628,0.2984418460506365,2.641083913293448
gpt-5.4-mini,3,11a99d,poster,41,0.026334647067586293,0.26145064549603797,2.6540371307352384
gpt-5.4-mini,1,1193c7,mobile,46,0.2089690461278773,0.36546430506630323,2.355343666263054
gpt-5.4-mini,2,1193c7,mobile,40,0.3305690400160679,0.42265060264555876,1.97009465426108
gpt-5.4-mini,3,1193c7,mobile,45,0.2792532982362005,0.38773202291857883,2.1204985294349727
gpt-5.4-mini,1,11f8c6,desktop,40,0.05008611491537533,0.2734319180031503,1.82186193573453
gpt-5.4-mini,3,11f8c6,desktop,44,0.19459017421164954,0.3294097606680876,1.6240046644241186
gpt-5.4-mini,2,11f8c6,desktop,39,0.3168439674873964,0.3612088257674915,1.2619456035407668
gpt-5.4-mini,1,12a0ed,mobile,37,0.3454839397344909,0.3788526855699238,1.2239221214024303
gpt-5.4-mini,2,12a0ed,mobile,36,0.40149763469610583,0.4109236039785519,1.2752967877652406
gpt-5.4-mini,3,12a0ed,mobile,35,0.2960733877946241,0.3580093144688249,1.4543147512864356
gpt-5.4-mini,1,128abc,mobile,36,-0.04399629983363201,0.25601410752528153,4.024657829997779
gpt-5.4-mini,2,128abc,mobile,39,-0.11615598184488776,0.20046198168087617,5.1510997340914395
gpt-5.4-mini,2,12be73,web,39,0.14857776189668692,0.3604733354738404,1.592040768038935
gpt-5.4-mini,3,12be73,web,40,0.25831506429110596,0.3562777011851577,1.308580709977842
gpt-5.4-mini,3,128abc,mobile,40,-0.13882493514737942,0.19193837245904954,5.354781513180807
gpt-5.4-mini,1,12be73,web,44,0.1497516894222357,0.30741680497766133,1.8810162790252583
gpt-5.4-mini,3,13349c,desktop,43,0.3637937647387868,0.3983964232092101,1.4998662946464356
gpt-5.4-mini,1,134669,web,42,0.15831935274252118,0.37452204863302074,1.5166270706616394
gpt-5.4-mini,3,134669,web,40,0.30419089987510833,0.4020821098744795,1.1694828864897158
gpt-5.4-mini,1,1356d2,poster,40,0.35532088207871354,0.4469011546164447,0.9245321720394684
gpt-5.4-mini,2,134669,web,41,0.20558595388666376,0.3697286878354677,1.627956973817147
gpt-5.4-mini,2,13349c,desktop,41,0.3587079242581883,0.3904308099478511,1.5682427096560585
gpt-5.4-mini,3,1356d2,poster,39,0.32533681936281084,0.48482567862793213,0.9817805002641223
gpt-5.4-mini,1,13349c,desktop,46,0.3030116918524348,0.4058205366199711,1.4861825798055566
gpt-5.4-mini,2,1356d2,poster,40,0.028813262790042204,0.426292244208458,1.1794569551444982
gpt-5.4-mini,1,11482d,desktop,45,0.19404257690535126,0.26170332333309443,3.9524035606387344
gpt-5.4-mini,2,11482d,desktop,41,0.16075724744427133,0.23744255985673762,4.515716440752376
gpt-5.4-mini,3,11482d,desktop,48,0.23009274384288847,0.2907881490376657,3.1175993337475436
gpt-5.4-mini,1,13642b,mobile,40,0.07414235190800897,0.25767649718749536,4.224220703822281
gpt-5.4-mini,2,13642b,mobile,39,0.22631511015206107,0.35831057953092993,2.8972283120951463
gpt-5.4-mini,3,13642b,mobile,36,0.07950695019908738,0.27976658995776943,4.045845662151662
gpt-5.4-mini,1,13ae19,poster,44,0.4673755482153003,0.5415543399181089,0.6825534549016958
gpt-5.4-mini,2,13ae19,poster,40,0.46701766923359733,0.5449559411323044,0.7404163943858495
gpt-5.4-mini,1,13a206,mobile,39,0.17454210089161404,0.279148394912742,3.8564874223264707
gpt-5.4-mini,2,13a206,mobile,41,0.1752930486439829,0.2833222177942266,3.0508689000658475
gpt-5.4-mini,1,13a393,mobile,40,0.16273212147096777,0.2558150631527257,2.157059044929129
gpt-5.4-mini,3,13a206,mobile,40,-0.008435236381736658,0.17841348734697232,5.6120849541016415
gpt-5.4-mini,3,13ae19,poster,39,0.5383991222106269,0.5524020593817904,0.6366545010340857
gpt-5.4-mini,2,13a393,mobile,40,0.2644887525524524,0.3063049907166076,2.4953067668883606
gpt-5.4-mini,3,13a393,mobile,37,0.15644489784110088,0.2622535865166123,2.308165246473828
gpt-5.4-mini,1,13bd83,desktop,40,0.4326455565805578,0.424753827365159,1.293056487525904
gpt-5.4-mini,2,13bd83,desktop,41,0.5110294842543066,0.4657627067964165,1.1367547077747968
gpt-5.4-mini,3,13bd83,desktop,39,0.43531659194932004,0.4328914420585659,1.1106979112014377
gpt-5.4-mini,1,1408dc,web,43,0.2672830751285819,0.3283433660663642,1.4008372515827177
gpt-5.4-mini,2,1408dc,web,38,0.27460423169379644,0.33029498610854663,1.436608244449861
gpt-5.4-mini,3,1408dc,web,37,0.3713915875804824,0.3641909559941522,1.2694362319357813
gpt-5.4-mini,1,13af7a,mobile,40,0.11869667889651667,0.3343483753602268,2.371721597514161
gpt-5.4-mini,2,13af7a,mobile,40,0.0948465978935933,0.26639648375788333,3.011633002408655
gpt-5.4-mini,2,1411d0,desktop,42,0.36109404399514144,0.3758696767168729,1.2894622693779316
gpt-5.4-mini,1,1411d0,desktop,39,0.3085388332051982,0.33289330289563746,1.957963356246446
gpt-5.4-mini,1,13f898,mobile,39,0.43627442832002394,0.41643908043859307,1.9478625186209166
gpt-5.4-mini,3,13af7a,mobile,37,0.2018908920517412,0.34706856102249256,2.4421466956578097
gpt-5.4-mini,3,1411d0,desktop,44,0.2129571098238675,0.34416840832163764,1.5954091152909329
gpt-5.4-mini,2,13f898,mobile,40,0.25796020187932345,0.335743334507498,2.7000247073635415
gpt-5.4-mini,1,147ff4,desktop,42,0.3514818693789188,0.4019448095615097,1.1503611801833584
gpt-5.4-mini,2,147ff4,desktop,40,0.2923709796855752,0.391249254426976,1.197459203443484
gpt-5.4-mini,3,147ff4,desktop,40,-0.005605883447231791,0.3078276613777383,1.751298759482395
gpt-5.4-mini,3,13f898,mobile,38,0.3771050677333446,0.3672787947439912,2.2459003863307667
gpt-5.4-mini,1,142b9c,web,45,0.3874046646085217,0.3700088060215232,1.2948165426939016
gpt-5.4-mini,2,142b9c,web,45,0.44888576683127934,0.39934079602446887,1.0857472782660087
gpt-5.4-mini,3,142b9c,web,47,0.42782248458508376,0.37478029291170273,1.3576149797868449
gpt-5.4-mini,1,14c026,desktop,44,0.17404311704769934,0.28535311819949755,1.7552036585803565
gpt-5.4-mini,2,14c026,desktop,40,0.09102555624210093,0.2753332136546192,1.8415534547779622
gpt-5.4-mini,3,14c026,desktop,44,0.16245724383242544,0.27026839257595886,1.8512526777083846
gpt-5.4-mini,1,14a621,mobile,39,0.17972898190863512,0.23285779395985204,4.833745930435785
gpt-5.4-mini,2,14a621,mobile,43,0.1474401059402105,0.23515627817166876,2.7044264660618795
gpt-5.4-mini,2,14e331,web,39,0.06755292892989209,0.27898278700957596,1.9066608992535226
gpt-5.4-mini,3,14e331,web,40,0.10677525774280966,0.30805423638538476,1.8695573398280239
gpt-5.4-mini,2,14a7b0,web,39,0.24111051718199117,0.333274110336214,2.006585615634975
gpt-5.4-mini,3,14a621,mobile,39,0.04539755786472065,0.17198692788961362,4.254225524919565
gpt-5.4-mini,1,14e331,web,41,0.273797624608122,0.3496367598197384,1.5286946109249246
gpt-5.4-mini,3,14a7b0,web,40,0.1980511671106161,0.3152863230707484,2.347746181102509
gpt-5.4-mini,1,14a7b0,web,40,0.16471793098955,0.30896350076009504,2.8893504085457304
gpt-5.4-mini,1,14f8a2,web,42,0.14030363663528284,0.24180866506508764,1.8548862347379078
gpt-5.4-mini,3,14f8a2,web,47,0.3026958803362723,0.31135334581097657,1.4823809527665228
gpt-5.4-mini,2,14f8a2,web,47,0.3272248750885356,0.33011818346475336,1.4967832787053645
gpt-5.4-mini,1,150e9a,poster,41,0.13638804600251106,0.2990403636954628,1.9248951145233144
gpt-5.4-mini,2,150e9a,poster,40,0.196439454286056,0.3079490411244347,1.6328281614397961
gpt-5.4-mini,3,150e9a,poster,43,0.09634061028824563,0.2960690579544989,2.2529138865897025
gpt-5.4-mini,1,15ac57,desktop,38,0.4411320741844925,0.4518456146839711,1.2886619795032135
gpt-5.4-mini,2,15ac57,desktop,45,0.3155954851372679,0.37965606675828684,1.3554044877658953
gpt-5.4-mini,3,15ac57,desktop,40,0.40871094637987126,0.41128604543608993,1.4875978977235882
gpt-5.4-mini,1,15fd54,mobile,41,0.30015680133298184,0.36987434582844186,1.3156650007450381
gpt-5.4-mini,2,15fd54,mobile,41,-0.011716405008112106,0.2774819522617304,2.2382007683778773
gpt-5.4-mini,1,151d2e,mobile,35,0.27283629438418744,0.4077843817232104,1.9992030615337122
gpt-5.4-mini,3,15fd54,mobile,35,0.30618137057357453,0.3771312193630296,1.3457164213058341
gpt-5.4-mini,3,151d2e,mobile,41,0.21903797981327605,0.341866410832548,3.003409145459085
gpt-5.4-mini,2,151d2e,mobile,38,0.4441574530749617,0.46875663058479267,1.776830589310772
gpt-5.4-mini,3,15723a,mobile,36,-0.031036731811874045,0.18369867939549114,5.158768655745337
gpt-5.4-mini,1,15723a,mobile,42,-0.11756889585298237,0.1841953429334338,5.4130954544922405
gpt-5.4-mini,2,15723a,mobile,40,-0.160482203905248,0.15907464258469395,6.2915634366643065
gpt-5.4-mini,1,1626dc,web,42,0.36980429051231134,0.38766117025531915,1.42545617501736
gpt-5.4-mini,3,1626dc,web,38,0.33434526051604263,0.38538126348857127,1.3984142979136054
gpt-5.4-mini,2,1626dc,web,42,0.3583877119261971,0.4069795005588829,1.3388779054433908
gpt-5.4-mini,1,163ce0,desktop,40,0.48246230239889776,0.37100672848202376,1.396412276734543
gpt-5.4-mini,2,163ce0,desktop,39,0.3851651994014177,0.3501919622132143,1.4886254117474258
gpt-5.4-mini,3,163ce0,desktop,40,0.43178505311355775,0.35535082154698594,1.325725285904019
gpt-5.4-mini,1,164cf7,web,39,0.10624953381952547,0.25502542795222055,1.913205991554292
gpt-5.4-mini,2,164cf7,web,39,0.1906150558900023,0.2788004705075303,1.880972400583825
gpt-5.4-mini,1,163518,mobile,37,0.026689772721783425,0.29653539615530816,2.8784224449075335
gpt-5.4-mini,3,164cf7,web,39,0.1735107161300065,0.2634934427203153,1.8072545492562357
gpt-5.4-mini,2,163518,mobile,39,0.06107087455726818,0.2835780467218809,3.096040622342379
gpt-5.4-mini,3,163518,mobile,41,0.0489418945594281,0.2827735699570329,2.7852409535065563
gpt-5.4-mini,1,162809,poster,40,0.3875932275788849,0.4125843035545878,2.3917191821415886
gpt-5.4-mini,2,162809,poster,40,0.36240716344325097,0.40230056574682743,2.7891391386180184
