model,image_id,category,sigma,CC,SIM,KL
qwen-3.5-flash,93562f,mobile,20.0,0.22933448577063242,0.2229363296640188,5.55990156561916
qwen-3.5-flash,93562f,mobile,40.0,0.382726048380026,0.43163933543436256,2.6115510550081527
qwen-3.5-flash,93562f,mobile,60.0,0.45752347086202144,0.5544072220974063,1.2158821366725565
qwen-3.5-flash,ebd305,poster,20.0,0.17441268845790114,0.4099127064224928,2.4373293806587717
qwen-3.5-flash,ebd305,poster,40.0,0.27137894325007156,0.4885419888094874,0.9656201996718703
qwen-3.5-flash,ebd305,poster,60.0,0.30328731866782244,0.4880408900313254,0.8684703571309869
qwen-3.5-flash,c41f2f,poster,20.0,0.03278177695734834,0.28210039203460613,3.768346505947667
qwen-3.5-flash,c41f2f,poster,40.0,0.057048460050233465,0.44743456768251594,1.0160529142924681
qwen-3.5-flash,c41f2f,poster,60.0,0.04986527368088385,0.501267330209535,0.7584511864528806
qwen-3.5-flash,368917,mobile,20.0,0.19264236866396278,0.13816137064817977,7.229015779094836
qwen-3.5-flash,368917,mobile,40.0,0.27088009604611923,0.24949820804002748,5.261815493775346
qwen-3.5-flash,368917,mobile,60.0,0.31423312743078385,0.32001165780400265,3.7568191087289935
qwen-3.5-flash,93749b,poster,20.0,0.26705962621293206,0.4970272255591668,0.8326848250867616
qwen-3.5-flash,93749b,poster,40.0,0.39909265095379076,0.5250795540960269,0.7019027309940153
qwen-3.5-flash,93749b,poster,60.0,0.4103510211983542,0.5171971242304765,0.7209852909699362
qwen-3.5-flash,9bf988,mobile,20.0,0.18417721125425313,0.2414124287128498,4.718402728208719
qwen-3.5-flash,9bf988,mobile,40.0,0.3513730067611067,0.4269059742888839,2.375689670626842
qwen-3.5-flash,9bf988,mobile,60.0,0.4187319222076378,0.4881189008243717,1.5358189614405062
qwen-3.5-flash,22eaed,poster,20.0,0.2797735624231931,0.37462554851326707,2.7423439240056644
qwen-3.5-flash,22eaed,poster,40.0,0.3911843284203548,0.4414650082068655,1.0352352524737696
qwen-3.5-flash,22eaed,poster,60.0,0.38546399068964043,0.43090694110090055,0.9328435446923612
qwen-3.5-flash,bd7a8b,poster,20.0,0.16894637751540942,0.26448712517869327,4.464581727793473
qwen-3.5-flash,bd7a8b,poster,40.0,0.28700424153312176,0.39149305969384296,1.7729632499008217
qwen-3.5-flash,bd7a8b,poster,60.0,0.3397626372815923,0.4251756816109773,1.1174526214557468
qwen-3.5-flash,f0773e,poster,20.0,0.13673742256865026,0.28614820896546056,4.2028710329150805
qwen-3.5-flash,f0773e,poster,40.0,0.24796338682681984,0.5435358697647763,0.9775209029326533
qwen-3.5-flash,f0773e,poster,60.0,0.28029284997808257,0.6333446085284762,0.45922525308090667
qwen-3.5-flash,b5edbf,poster,20.0,0.21084737737589648,0.2744541428145283,4.718314762083478
qwen-3.5-flash,b5edbf,poster,40.0,0.36641816673697214,0.5128471033091859,1.402505427776098
qwen-3.5-flash,b5edbf,poster,60.0,0.4488215776006975,0.6084564287653151,0.6463757278939988
qwen-3.5-flash,a965f4,poster,20.0,0.12176773502610558,0.33567993888277464,3.859746413520932
qwen-3.5-flash,a965f4,poster,40.0,0.2276357558067444,0.5667092393761748,0.9046369448771572
qwen-3.5-flash,a965f4,poster,60.0,0.312364923574762,0.6598909337109974,0.4466786066059853
qwen-3.5-flash,540107,poster,20.0,-0.11749120300093382,0.12674588418892735,7.806696329813798
qwen-3.5-flash,540107,poster,40.0,-0.12402639365033757,0.2180402649792617,4.854230349665631
qwen-3.5-flash,540107,poster,60.0,-0.13671668976726883,0.2680769870886795,2.6624285219645283
qwen-3.5-flash,56ed0e,poster,20.0,0.055942162008656746,0.2775770006722004,4.972123076159297
qwen-3.5-flash,56ed0e,poster,40.0,0.07782882932533325,0.49737224997287904,1.8727417353779359
qwen-3.5-flash,56ed0e,poster,60.0,0.07752316889639756,0.5800879231807332,0.9382367477814284
qwen-3.5-flash,00f742,poster,20.0,0.3616644454390999,0.562076871072058,0.8203518780957371
qwen-3.5-flash,00f742,poster,40.0,0.3124829076663385,0.5431899292584422,0.7290475400091556
qwen-3.5-flash,00f742,poster,60.0,0.23637052129800545,0.5165795771324928,0.7595547944753878
qwen-3.5-flash,a18b8d,poster,20.0,0.10927526476094676,0.11579383632372503,7.405336516627951
qwen-3.5-flash,a18b8d,poster,40.0,0.1795552624104662,0.19921917329443584,4.218414775687594
qwen-3.5-flash,a18b8d,poster,60.0,0.23695136716498372,0.27494064264475615,2.9951483147594864
qwen-3.5-flash,98ae63,poster,20.0,0.09841675273967584,0.11773608145084238,7.127164183261649
qwen-3.5-flash,98ae63,poster,40.0,0.15292373007573878,0.21391047178352096,5.032554154209284
qwen-3.5-flash,98ae63,poster,60.0,0.1938209965187356,0.28299513773716006,3.5364485160118857
qwen-3.5-flash,5e22c9,poster,20.0,0.4604868124660885,0.4814179414856047,0.853552225214808
qwen-3.5-flash,5e22c9,poster,40.0,0.5168584432759344,0.44517979062109614,0.9109597710219008
qwen-3.5-flash,5e22c9,poster,60.0,0.4770076786033162,0.41148978272183134,1.024964524946717
qwen-3.5-flash,5bfe3d,poster,20.0,0.022488926973725468,0.17300265439133589,6.503502108283019
qwen-3.5-flash,5bfe3d,poster,40.0,0.06544995807535459,0.32902130068512037,3.505721121827467
qwen-3.5-flash,5bfe3d,poster,60.0,0.12036902957391485,0.40949859143283474,2.1379143000613876
qwen-3.5-flash,0f5056,poster,20.0,0.0633096945337587,0.1762054278202656,7.130532605582365
qwen-3.5-flash,0f5056,poster,40.0,0.0885858361024753,0.2780193165095761,4.1862044898793895
qwen-3.5-flash,0f5056,poster,60.0,0.10105781531181551,0.33188204464907467,2.6299099044123593
qwen-3.5-flash,e9f3a6,poster,20.0,0.10530191628229248,0.580919498563371,0.7017356301479153
qwen-3.5-flash,e9f3a6,poster,40.0,0.14718580852409682,0.6166600909021638,0.49244778883472107
qwen-3.5-flash,e9f3a6,poster,60.0,0.14379199588457023,0.624562681029245,0.457516135568149
qwen-3.5-flash,b80cf5,poster,20.0,0.027414230705307775,0.1852268571263634,6.683491712931205
qwen-3.5-flash,b80cf5,poster,40.0,0.062326735644100836,0.3392934801758328,4.024932367012242
qwen-3.5-flash,b80cf5,poster,60.0,0.08053745772592401,0.42404406605783,2.345431886085801
gpt-5.4-mini,00ee0c,poster,20.0,-0.0032842844986476992,0.019789353435578676,6.572034777541816
gpt-5.4-mini,00ee0c,poster,40.0,-0.005907513369594285,0.058404401937619324,6.1199570649728745
gpt-5.4-mini,00ee0c,poster,60.0,-0.007259183376487432,0.104869374865947,5.517119248298965
qwen-3.5-flash,628c6e,poster,20.0,0.004324006304749587,0.19061975799826136,5.60385508916063
qwen-3.5-flash,628c6e,poster,40.0,0.028665012627466104,0.37946410909509387,2.003619313291792
qwen-3.5-flash,628c6e,poster,60.0,0.06429080961264153,0.45726228033175154,1.1447988188628195
qwen-3.5-flash,647100,poster,20.0,0.13624192568212706,0.1501286016320189,6.248946322140231
qwen-3.5-flash,647100,poster,40.0,0.2508124618037292,0.34767468634634463,3.211977165927347
qwen-3.5-flash,647100,poster,60.0,0.3370910715263332,0.4856917004842074,1.5535409423063742
qwen-3.5-flash,457f63,poster,20.0,0.0985902906010798,0.09302444611403034,8.336572334987903
qwen-3.5-flash,457f63,poster,40.0,0.14237017156115533,0.17831747507691031,6.456190700280709
qwen-3.5-flash,457f63,poster,60.0,0.17169300121690034,0.24522648868495775,4.726930958160961
qwen-3.5-flash,ea01c0,poster,20.0,0.40643737440608346,0.4296708013308004,2.1845767079462224
qwen-3.5-flash,ea01c0,poster,40.0,0.4930393506201179,0.49663726346065973,0.7919582030594001
qwen-3.5-flash,ea01c0,poster,60.0,0.46991215165051375,0.48957465826525215,0.7492906239668252
qwen-3.5-flash,8fcaf4,poster,20.0,0.0671809098732862,0.1553837181806284,6.479993529162315
qwen-3.5-flash,8fcaf4,poster,40.0,0.11427559166781638,0.3136939363116542,3.177665858572924
qwen-3.5-flash,8fcaf4,poster,60.0,0.1273852949492716,0.39875958249424903,1.6731391594714424
qwen-3.5-flash,a7f12f,poster,20.0,0.33125209948612666,0.4370744903097874,1.7384687631152957
qwen-3.5-flash,a7f12f,poster,40.0,0.3428983643902833,0.47936343140553134,1.0054539857218039
qwen-3.5-flash,a7f12f,poster,60.0,0.30833789594006605,0.4774484792135607,0.973636176125322
qwen-3.5-flash,7f0091,poster,20.0,0.08020314837769221,0.29126226320589554,4.361023431706002
qwen-3.5-flash,7f0091,poster,40.0,0.15007576976684872,0.5017525175889948,1.2330608938550733
qwen-3.5-flash,7f0091,poster,60.0,0.19871234531361498,0.5685665093628383,0.6751151535292154
qwen-3.5-flash,964f81,poster,20.0,0.3153481260521918,0.5047640719260996,0.9085432968451622
qwen-3.5-flash,964f81,poster,40.0,0.35227109063221884,0.5324832685962603,0.6757266761211261
qwen-3.5-flash,964f81,poster,60.0,0.2852917937040696,0.5176044881416131,0.7228659800273919
qwen-3.5-flash,f7c681,poster,20.0,0.2893846871218203,0.2538991313990314,5.3116331554275575
qwen-3.5-flash,f7c681,poster,40.0,0.492806046118095,0.46767874656306524,3.2804523637988043
qwen-3.5-flash,f7c681,poster,60.0,0.5639949850089624,0.5600851163298001,2.262756604828291
qwen-3.5-flash,7cd2e0,poster,20.0,0.30404123286667506,0.26914759955891776,4.8634903631402935
qwen-3.5-flash,7cd2e0,poster,40.0,0.4349973932661291,0.4768223256178196,1.6830901867165131
qwen-3.5-flash,7cd2e0,poster,60.0,0.4949165112382248,0.564130498988257,0.8101668379241587
qwen-3.5-flash,5ee443,poster,20.0,0.3326384396441474,0.443606502473174,2.6544153023860657
qwen-3.5-flash,5ee443,poster,40.0,0.4824172819221203,0.6120134285904415,0.8323904744324895
qwen-3.5-flash,5ee443,poster,60.0,0.49939645569916585,0.6541975268847078,0.46312151601891366
qwen-3.5-flash,ce5b5c,poster,20.0,0.11541119982976884,0.17347531879860545,6.74104356337599
qwen-3.5-flash,ce5b5c,poster,40.0,0.21134199891007227,0.3298547705766184,4.068299356749874
qwen-3.5-flash,ce5b5c,poster,60.0,0.30377838169124943,0.44319938557841276,2.3071227386101265
qwen-3.5-flash,0bce2b,poster,20.0,0.18821619514619353,0.3728523565029299,3.9454081860866514
qwen-3.5-flash,0bce2b,poster,40.0,0.3051952925313292,0.5269889532543099,1.4976607490967113
qwen-3.5-flash,0bce2b,poster,60.0,0.37260039687154234,0.5848994946801817,0.8048193552069175
qwen-3.5-flash,6763e2,poster,20.0,0.1932582756761701,0.24764431156379485,5.052082910706291
qwen-3.5-flash,6763e2,poster,40.0,0.2522271788661298,0.4493854457617334,1.7924994192701402
qwen-3.5-flash,6763e2,poster,60.0,0.2375839148850204,0.559986618611348,0.7913235404907907
qwen-3.5-flash,168b3b,poster,20.0,0.4198111836685875,0.3807371653518963,3.831649739710844
qwen-3.5-flash,168b3b,poster,40.0,0.6134349430297552,0.5548244897566955,2.205893312676366
qwen-3.5-flash,168b3b,poster,60.0,0.6628349693205822,0.6031383741327777,1.528626148022984
qwen-3.5-flash,0e136e,poster,20.0,-0.0036578296479622564,0.16765518976164967,6.320175314743501
qwen-3.5-flash,0e136e,poster,40.0,-0.020521425490153806,0.31517986985539925,2.059961621944204
qwen-3.5-flash,0e136e,poster,60.0,-0.04733469355511248,0.3450480659285227,1.3445804709195182
qwen-3.5-flash,bec3fa,poster,20.0,0.06643418508174131,0.1825126550579317,5.858311515810395
qwen-3.5-flash,bec3fa,poster,40.0,0.11857109101386956,0.26919446987255063,3.8445348470024996
qwen-3.5-flash,bec3fa,poster,60.0,0.14164253369925256,0.3182762815162453,2.6244267173718066
qwen-3.5-flash,298ce9,poster,20.0,0.18021148558672856,0.1804910437461759,5.775153681573514
qwen-3.5-flash,298ce9,poster,40.0,0.3074109090890912,0.3754814154464169,2.8681302237389383
qwen-3.5-flash,298ce9,poster,60.0,0.392673634673977,0.48519545201897446,1.4504906555770836
qwen-3.5-flash,7ace2f,poster,20.0,0.05755470506320148,0.2083269970317711,5.600961148587942
qwen-3.5-flash,7ace2f,poster,40.0,0.109371955587924,0.40685143768005905,2.261903692476706
qwen-3.5-flash,7ace2f,poster,60.0,0.1491410813187945,0.5128362104810636,1.0271385129612176
qwen-3.5-flash,f2cbaa,poster,20.0,0.30493447280283514,0.2963177492554253,4.6585608495807245
qwen-3.5-flash,f2cbaa,poster,40.0,0.4844177153074035,0.5272803387397567,1.928719462190379
qwen-3.5-flash,f2cbaa,poster,60.0,0.5825811819298037,0.6216269912419268,0.8444673247362382
qwen-3.5-flash,557221,poster,20.0,0.24386774606893075,0.2296863553569627,5.745565222257842
qwen-3.5-flash,557221,poster,40.0,0.40526789097953814,0.41474663117254157,3.5436027959183214
qwen-3.5-flash,557221,poster,60.0,0.48760015307269905,0.512568597696522,2.2935068930905755
qwen-3.5-flash,dd0d82,poster,20.0,0.3248567670366381,0.3948241734019061,2.701607026592379
qwen-3.5-flash,dd0d82,poster,40.0,0.419398075345305,0.4517299831697315,1.4033504738114555
qwen-3.5-flash,dd0d82,poster,60.0,0.42487642252905145,0.4601585514016363,1.0105421383600057
qwen-3.5-flash,5f562b,poster,20.0,0.040469056899699915,0.12128027924804947,6.792066193208865
qwen-3.5-flash,5f562b,poster,40.0,0.08011725130112964,0.29689225272500747,3.5926808161339063
qwen-3.5-flash,5f562b,poster,60.0,0.11530186937815272,0.4225210299236337,1.804633620056376
qwen-3.5-flash,51db8e,poster,20.0,-0.04050290616311041,0.10839040943156247,7.0202846567940105
qwen-3.5-flash,51db8e,poster,40.0,-0.059102497241691296,0.1939832374885731,5.301440603464288
qwen-3.5-flash,51db8e,poster,60.0,-0.074026538796482,0.2568474663772115,3.780522588837589
qwen-3.5-flash,3364c6,web,20.0,0.0445383906912519,0.3056665803009201,3.5463938673455777
qwen-3.5-flash,3364c6,web,40.0,0.07950507347123129,0.4235893115865035,1.4350920517914456
qwen-3.5-flash,3364c6,web,60.0,0.12086103790727025,0.4466654438203962,1.093004772086391
qwen-3.5-flash,edbb42,web,20.0,0.06636989600881701,0.24973030901595866,5.178294482384828
qwen-3.5-flash,edbb42,web,40.0,0.05987730407336562,0.3118057040346625,2.370499467113814
qwen-3.5-flash,edbb42,web,60.0,0.026811126317649665,0.3260574231117155,1.6693135340202394
qwen-3.5-flash,24ff3e,poster,20.0,0.11035409581194497,0.10399992675765393,8.160186986111574
qwen-3.5-flash,24ff3e,poster,40.0,0.15814403055874643,0.19352599798320796,5.9716927971806655
qwen-3.5-flash,24ff3e,poster,60.0,0.19374670633773663,0.2623820628555163,4.256668299948768
qwen-3.5-flash,1ba5bc,web,20.0,0.2103560845267174,0.31750355645286005,3.7378420254085882
qwen-3.5-flash,1ba5bc,web,40.0,0.36292551879877916,0.4610728084244836,1.0835067817936446
qwen-3.5-flash,1ba5bc,web,60.0,0.4832669251138765,0.49753352297527,0.7920955378899243
qwen-3.5-flash,5fe2ce,web,20.0,-0.019837900188396446,0.2500778485499987,5.600350964108301
qwen-3.5-flash,5fe2ce,web,40.0,-0.052180370491644396,0.3628145263669392,2.49532260906883
qwen-3.5-flash,5fe2ce,web,60.0,-0.06740750098206005,0.4045612774256033,1.4734310078464325
qwen-3.5-flash,d1e801,web,20.0,0.13526059399726487,0.32338877772801977,4.214290508906996
qwen-3.5-flash,d1e801,web,40.0,0.1964991465105232,0.48032212323114104,1.410370961308978
qwen-3.5-flash,d1e801,web,60.0,0.22889770678085358,0.5269182619480777,0.8171290520497363
qwen-3.5-flash,e017a7,web,20.0,0.16179239614154856,0.3092956718633646,5.60113736782534
qwen-3.5-flash,e017a7,web,40.0,0.15654126358175213,0.3798720423947973,4.186372424962159
qwen-3.5-flash,e017a7,web,60.0,0.12474067750865091,0.3766073312342505,2.814641952062995
qwen-3.5-flash,348c74,web,20.0,0.12016309216337308,0.3206485793332229,4.097984877577017
qwen-3.5-flash,348c74,web,40.0,0.1433864030796573,0.45774304846386643,1.5997792232823442
qwen-3.5-flash,348c74,web,60.0,0.11925954196834015,0.48985065964600927,1.0257826713233675
qwen-3.5-flash,c642a8,web,20.0,0.1744497690706264,0.35742555493385003,2.4728837483387096
qwen-3.5-flash,c642a8,web,40.0,0.24574086018602992,0.46540832806219967,0.9948584304089366
qwen-3.5-flash,c642a8,web,60.0,0.2666765478937111,0.48390773174655205,0.8691587481449721
qwen-3.5-flash,b93b7e,web,20.0,0.08717910269605667,0.2776218854408445,4.476948608967792
qwen-3.5-flash,b93b7e,web,40.0,0.12165911462472281,0.4591580476944845,1.5351635209923993
qwen-3.5-flash,b93b7e,web,60.0,0.13242243988788868,0.5105425452042114,0.8745730973491281
qwen-3.5-flash,80126c,web,20.0,0.333946800386872,0.37369602088028564,3.5926034776123053
qwen-3.5-flash,80126c,web,40.0,0.39725793465746784,0.5139909063657715,1.1475015759971505
qwen-3.5-flash,80126c,web,60.0,0.37702603208797364,0.5282231030943922,0.7635834460416927
qwen-3.5-flash,d48310,web,20.0,0.05548388345754763,0.18391404358854987,5.40822895331215
qwen-3.5-flash,d48310,web,40.0,0.07177059973499175,0.23569037432515968,2.8724224097599262
qwen-3.5-flash,d48310,web,60.0,0.06880623929879412,0.24212348991175175,2.14604748448192
qwen-3.5-flash,0b2a15,web,20.0,0.06937459274663037,0.23870785780692239,5.274047962352354
qwen-3.5-flash,0b2a15,web,40.0,0.13110065573066015,0.4116860385962309,2.2575552813089064
qwen-3.5-flash,0b2a15,web,60.0,0.14700754141612893,0.48462608045781763,1.2011481532671224
qwen-3.5-flash,299635,poster,20.0,0.03709426940815354,0.12643396342235771,6.633395831490574
qwen-3.5-flash,299635,poster,40.0,0.07049803435557964,0.2984693991613451,3.9276293147957917
qwen-3.5-flash,299635,poster,60.0,0.09324554529026799,0.4136721161718212,2.0906749826678146
qwen-3.5-flash,d499e7,web,20.0,0.1833868939806178,0.2590497026672167,4.875846876098881
qwen-3.5-flash,d499e7,web,40.0,0.31095601085889407,0.3675119743784246,1.8689962150969224
qwen-3.5-flash,d499e7,web,60.0,0.4098382794664597,0.41359352017942164,1.1721247602777138
qwen-3.5-flash,dda275,web,20.0,0.14683607260900172,0.3333688122332989,3.224510666832794
qwen-3.5-flash,dda275,web,40.0,0.2156097503876388,0.4732428458387365,1.0952282161799087
qwen-3.5-flash,dda275,web,60.0,0.21894451350670177,0.4894763463435877,0.8291281291576219
qwen-3.5-flash,7b6601,web,20.0,0.2112361179873162,0.26625394909223554,4.910614161676861
qwen-3.5-flash,7b6601,web,40.0,0.36390344268921515,0.4459187696364011,1.995143539202785
qwen-3.5-flash,7b6601,web,60.0,0.40729988081420687,0.49743498145232284,1.1466302532374446
qwen-3.5-flash,be2ed1,web,20.0,0.20967235776487791,0.2662253103346839,4.814149562808742
qwen-3.5-flash,be2ed1,web,40.0,0.33063300805611584,0.4232084250493855,1.8424289950256456
qwen-3.5-flash,be2ed1,web,60.0,0.41014558180943483,0.4779081491803944,1.0193228222429003
qwen-3.5-flash,257df7,poster,20.0,0.1058963695340909,0.08187025506793381,7.032371357847996
qwen-3.5-flash,257df7,poster,40.0,0.19736979688322354,0.2075862591465162,5.0187304557024595
qwen-3.5-flash,257df7,poster,60.0,0.2643146032126772,0.3181852661022213,3.3366701150908744
qwen-3.5-flash,454f59,web,20.0,0.07363154718460696,0.19361402142204726,5.91238526820731
qwen-3.5-flash,454f59,web,40.0,0.10181040695893451,0.2741128916753435,2.6056653687295666
qwen-3.5-flash,454f59,web,60.0,0.10962939392166829,0.308087915181142,1.6638552265604722
qwen-3.5-flash,16a273,web,20.0,0.18165562282794134,0.32714039792704847,4.216207037036071
qwen-3.5-flash,16a273,web,40.0,0.24829014777880126,0.43238224976676093,1.641914668384055
qwen-3.5-flash,16a273,web,60.0,0.2540706337200185,0.4489062425947746,1.0793747374602807
qwen-3.5-flash,e249a7,web,20.0,0.2218572046403424,0.31287085406164794,3.694222787125984
qwen-3.5-flash,e249a7,web,40.0,0.30146142693904476,0.39517219221381117,1.6070797887648522
qwen-3.5-flash,e249a7,web,60.0,0.3087040965192309,0.39673414902839993,1.2089733719725264
qwen-3.5-flash,d9baa1,web,20.0,0.1689591586678363,0.34536387039970207,2.5007868596527576
qwen-3.5-flash,d9baa1,web,40.0,0.253554919212743,0.4418930041659139,1.072416649075469
qwen-3.5-flash,d9baa1,web,60.0,0.27915168304932336,0.45584795712725745,0.9475540334028058
qwen-3.5-flash,8f7ad5,web,20.0,0.15880410683660123,0.3338450878196255,3.755477589889228
qwen-3.5-flash,8f7ad5,web,40.0,0.21022349671200524,0.44954425108382645,1.6032155980720664
qwen-3.5-flash,8f7ad5,web,60.0,0.19092464209400015,0.4626165008290348,1.0604121229791135
qwen-3.5-flash,97cc00,web,20.0,0.30826784046877176,0.3837253349438464,3.612637944726898
qwen-3.5-flash,97cc00,web,40.0,0.39508487351443805,0.490584972184131,1.497725185630866
qwen-3.5-flash,97cc00,web,60.0,0.39110241183734007,0.501071924197088,1.0462067510584094
qwen-3.5-flash,78fccc,web,20.0,0.15307480662444456,0.2551430193509137,5.440160560829667
qwen-3.5-flash,78fccc,web,40.0,0.24623281895393273,0.3976421602079872,2.5921004056774883
qwen-3.5-flash,78fccc,web,60.0,0.28812765500931586,0.4233585514729235,1.4274928741123898
qwen-3.5-flash,71bc07,poster,20.0,0.1720356706997373,0.1195825115589258,6.572328489738738
qwen-3.5-flash,71bc07,poster,40.0,0.2577920305466337,0.21647630966967765,5.310223933692777
qwen-3.5-flash,71bc07,poster,60.0,0.3210497623842745,0.29428412397267856,4.259517963168765
qwen-3.5-flash,450720,web,20.0,0.09191599181541928,0.3261084259107918,4.218110776235956
qwen-3.5-flash,450720,web,40.0,0.12026212230696157,0.5022785755029444,1.2294486793660597
qwen-3.5-flash,450720,web,60.0,0.12119034103981748,0.5365353196890795,0.7980759622605529
qwen-3.5-flash,e6b882,web,20.0,0.17252975548624996,0.31753713008270534,3.585089471938789
qwen-3.5-flash,e6b882,web,40.0,0.2287893565027993,0.45892006412849423,1.0877844640489285
qwen-3.5-flash,e6b882,web,60.0,0.23415664772320047,0.47905066823446674,0.847768068011956
qwen-3.5-flash,fd129e,web,20.0,0.11580957898091272,0.2553908137097335,4.602309269472681
qwen-3.5-flash,fd129e,web,40.0,0.12471049466628556,0.40919579142080276,1.537971929072996
qwen-3.5-flash,fd129e,web,60.0,0.0574370519429224,0.42460715421394024,1.0693934440590454
qwen-3.5-flash,63508a,web,20.0,0.2187089831684768,0.3648951749398302,3.0723313130611007
qwen-3.5-flash,63508a,web,40.0,0.31504666150955685,0.532439544440718,0.8478796884505101
qwen-3.5-flash,63508a,web,60.0,0.35708126908043986,0.5729086640416481,0.6256988865848832
qwen-3.5-flash,3a1d22,web,20.0,0.11799224611229539,0.2092471675408359,4.954520526324884
qwen-3.5-flash,3a1d22,web,40.0,0.13052201928604418,0.2736512466109557,2.622268253983344
qwen-3.5-flash,3a1d22,web,60.0,0.127288137696399,0.28900269457075106,2.0106308113809055
qwen-3.5-flash,3628ee,web,20.0,0.09355558029396974,0.17225262266859265,6.451102174334327
qwen-3.5-flash,3628ee,web,40.0,0.13052846426444586,0.2708145624963098,2.948415007337594
qwen-3.5-flash,3628ee,web,60.0,0.1357693217641351,0.3052667684424527,1.8746912145055739
qwen-3.5-flash,439c14,web,20.0,0.24291080144201388,0.32291623654261853,3.8246267985876736
qwen-3.5-flash,439c14,web,40.0,0.3635487248996083,0.4816426591096474,1.1568585468160033
qwen-3.5-flash,439c14,web,60.0,0.3892464974663672,0.504801405188088,0.8483854948450804
qwen-3.5-flash,46ced7,web,20.0,0.3344185972272741,0.3591697312320683,3.3712333150922205
qwen-3.5-flash,46ced7,web,40.0,0.3883286544270816,0.5141262471056323,1.0128327170449722
qwen-3.5-flash,46ced7,web,60.0,0.3414202889698045,0.5269254574584621,0.7572488655111916
qwen-3.5-flash,8fd96b,web,20.0,0.23337953190293217,0.28804135150240623,4.531846305085786
qwen-3.5-flash,8fd96b,web,40.0,0.36139610679424183,0.46987918967875436,1.4527958463492427
qwen-3.5-flash,8fd96b,web,60.0,0.45471562364015594,0.5278332773832811,0.824968549317741
qwen-3.5-flash,5c88b8,web,20.0,0.1262192592188579,0.22884570884756505,5.5437163843091755
qwen-3.5-flash,5c88b8,web,40.0,0.1530655842009438,0.3164405487106873,2.446982430760851
qwen-3.5-flash,5c88b8,web,60.0,0.15469263976411046,0.3591584301520896,1.4439922783174863
qwen-3.5-flash,fe6876,web,20.0,0.1254926300698621,0.23844626813887906,5.114056051896515
qwen-3.5-flash,fe6876,web,40.0,0.21504099097214086,0.3760185269084697,1.8602593591108756
qwen-3.5-flash,fe6876,web,60.0,0.24398165071385142,0.39453057030755545,1.259566033270092
qwen-3.5-flash,de022a,web,20.0,0.1747213277723864,0.3127197079261169,3.9017646768236576
qwen-3.5-flash,de022a,web,40.0,0.2600969312636537,0.45209259778381605,1.3826041843114347
qwen-3.5-flash,de022a,web,60.0,0.2648379314728673,0.47502091150093323,0.8690309287653365
qwen-3.5-flash,349e93,web,20.0,0.114063118962686,0.30269196501266926,4.3270236200350105
qwen-3.5-flash,349e93,web,40.0,0.17434668951800214,0.45981549412550815,1.622201104749657
qwen-3.5-flash,349e93,web,60.0,0.19291485837198802,0.4864911997215239,0.9842480097154007
qwen-3.5-flash,f2e048,web,20.0,0.059489724643057094,0.21105108519537547,5.409293749976181
qwen-3.5-flash,f2e048,web,40.0,0.09007102052138882,0.29045024407149816,2.970429312702516
qwen-3.5-flash,f2e048,web,60.0,0.12212213948564879,0.3398066595344863,1.9134699134197937
qwen-3.5-flash,029a48,web,20.0,0.5603591868512208,0.5485840020623767,1.6505280537350742
qwen-3.5-flash,029a48,web,40.0,0.7230841058742451,0.6789480605877668,0.6365671259172965
qwen-3.5-flash,029a48,web,60.0,0.722751845721386,0.6712348552065238,0.47490399714329673
qwen-3.5-flash,28cf69,web,20.0,0.0888752664539374,0.2936078681579284,4.300310537535903
qwen-3.5-flash,28cf69,web,40.0,0.149976369358714,0.44930489829958653,1.3321097100071513
qwen-3.5-flash,28cf69,web,60.0,0.20147268980585836,0.4976124283921738,0.8826454920852591
qwen-3.5-flash,9952f0,poster,20.0,0.07025608675588281,0.08867664846517055,6.598927627173248
qwen-3.5-flash,9952f0,poster,40.0,0.14383723008926375,0.23130976911941553,4.341693084606955
qwen-3.5-flash,9952f0,poster,60.0,0.2170344108123418,0.3578336988777535,2.947780216029461
qwen-3.5-flash,fefe30,web,20.0,0.32623513399799897,0.3922583860819281,2.944553756631968
qwen-3.5-flash,fefe30,web,40.0,0.45079361576544175,0.52712058523909,0.8805405292590318
qwen-3.5-flash,fefe30,web,60.0,0.49209537009203097,0.5544483072383559,0.6481124177996335
qwen-3.5-flash,3cc438,web,20.0,0.1278416622678537,0.2563167943298973,5.199006531153614
qwen-3.5-flash,3cc438,web,40.0,0.167462304581845,0.417853195215186,1.8059372268205423
qwen-3.5-flash,3cc438,web,60.0,0.15573426995556253,0.4789646941665777,1.0005349423337375
qwen-3.5-flash,4cd863,web,20.0,0.2740831866434467,0.400669389039352,2.84851772432964
qwen-3.5-flash,4cd863,web,40.0,0.3229765741731648,0.5354870610096684,0.8064249758090116
qwen-3.5-flash,4cd863,web,60.0,0.3052640428031552,0.5559352375036857,0.6275169730017747
qwen-3.5-flash,4571a8,web,20.0,0.16181625178687484,0.280181604923815,5.6093406742080125
qwen-3.5-flash,4571a8,web,40.0,0.19209528427204248,0.3987923988204909,3.3652636603554003
qwen-3.5-flash,4571a8,web,60.0,0.172719913649176,0.43278351368572976,1.9961253821462013
qwen-3.5-flash,e2f93a,web,20.0,0.06654267681036122,0.17643079530402075,6.287457182166181
qwen-3.5-flash,e2f93a,web,40.0,0.1362676165881494,0.31097827100542,2.8828515318402084
