model,image_id,run,n_points,n_unique_coords,unique_ratio,max_duplicate_count,n_unique_x,n_unique_y,frac_grid_005,frac_edge,std_x,std_y,n_unique_intensity
qwen-3.5-flash,c2a57a,1,192,192,1.0,1,16,12,0.046875,0.0,0.2765863337187866,0.2748471797603574,4
qwen-3.5-flash,c2a57a,2,62,62,1.0,1,23,15,0.0,0.0,0.24406466322166914,0.2732191890884684,4
qwen-3.5-flash,c2a57a,3,84,84,1.0,1,20,10,0.7647392290249433,0.0,0.2526973252897956,0.3014361646151113,5
qwen-3.5-flash,c2c5ec,1,30,30,1.0,1,11,23,0.10666666666666667,0.0,0.175740971002464,0.2884202181231791,8
qwen-3.5-flash,c2c5ec,2,32,32,1.0,1,10,22,0.15625,0.0,0.1937860349554374,0.2725279515480935,6
qwen-3.5-flash,c2c5ec,3,47,46,0.9787234042553191,2,24,16,0.07605251244907196,0.0,0.22119044967951282,0.28901011180600655,6
qwen-3.5-flash,c2db26,1,30,30,1.0,1,5,29,0.49777777777777776,0.0,0.013904435743076145,0.21023928166628505,19
qwen-3.5-flash,c2db26,2,34,34,1.0,1,5,31,0.4411764705882353,0.0,0.013932610920384725,0.22803660241619655,19
qwen-3.5-flash,c2db26,3,31,31,1.0,1,1,31,0.6129032258064516,0.0,0.0,0.3747615164341184,16
qwen-3.5-flash,c31d79,1,30,30,1.0,1,10,20,0.7411111111111112,0.0,0.19264705782567484,0.29241921961458006,9
qwen-3.5-flash,c31d79,2,30,28,0.9333333333333333,2,6,26,0.7088888888888888,0.03333333333333333,0.08820178884555321,0.3165578760493709,8
qwen-3.5-flash,c31d79,3,30,29,0.9666666666666667,2,13,15,0.5477777777777778,0.0,0.19661044394097346,0.25826020470318944,12
qwen-3.5-flash,c33956,1,50,49,0.98,2,17,15,0.6048,0.0,0.2539672419821108,0.21436828123582086,10
qwen-3.5-flash,c33956,2,51,50,0.9803921568627451,2,19,14,0.49480968858131485,0.0,0.2372873094055415,0.20427439311294232,11
qwen-3.5-flash,c33956,3,30,30,1.0,1,11,15,0.5377777777777777,0.0,0.26299218408327063,0.23311513607371503,11
qwen-3.5-flash,c35930,1,34,20,0.5882352941176471,2,4,13,0.10467128027681662,0.0,0.3601724884736301,0.27971500572737557,6
qwen-3.5-flash,c35930,2,35,35,1.0,1,7,15,0.37142857142857144,0.0,0.32975265931684405,0.24580563086159213,10
qwen-3.5-flash,c35930,3,23,23,1.0,1,7,15,0.2722117202268431,0.0,0.33443290600662756,0.27690430195026466,9
qwen-3.5-flash,c36099,1,52,52,1.0,1,14,39,0.04659763313609467,0.0,0.3468049432160004,0.2942068869141107,6
qwen-3.5-flash,c36099,2,37,37,1.0,1,14,21,0.11687363038714392,0.0,0.3398579602758962,0.3009997949371858,6
qwen-3.5-flash,c36099,3,52,52,1.0,1,15,18,0.5591715976331361,0.0,0.3165832639571325,0.30678230818511126,6
qwen-3.5-flash,c3709c,1,52,52,1.0,1,21,21,0.7810650887573964,0.0,0.21184174063890968,0.17856926456846012,19
qwen-3.5-flash,c3709c,2,52,52,1.0,1,43,30,0.1863905325443787,0.0,0.18853167847070754,0.18316780226607035,40
qwen-3.5-flash,c3709c,3,51,51,1.0,1,15,17,1.0,0.0,0.21143765594836975,0.21236298927940875,19
qwen-3.5-flash,c3ac4c,1,49,49,1.0,1,19,22,0.46938775510204084,0.0,0.3079537062847173,0.261411763228409,6
qwen-3.5-flash,c3ac4c,2,283,283,1.0,1,34,10,0.04944499244590393,0.0,0.28638224638577453,0.09971428423721423,3
qwen-3.5-flash,c3ac4c,3,66,65,0.9848484848484849,2,35,16,0.02617079889807163,0.0,0.33088303954507226,0.20122951960194274,5
qwen-3.5-flash,c3c939,1,31,30,0.967741935483871,2,17,12,0.07492195629552549,0.0,0.2320595029366947,0.2040296442520322,8
qwen-3.5-flash,c3c939,2,35,35,1.0,1,27,14,0.04244897959183674,0.0,0.23932217206271617,0.21069060399610823,5
qwen-3.5-flash,c3c939,3,35,35,1.0,1,25,12,0.045714285714285714,0.0,0.24402308355178706,0.20422356697042204,5
qwen-3.5-flash,c3cd6a,1,52,51,0.9807692307692307,2,19,23,0.6153846153846154,0.0,0.27787463383723515,0.24431487043804712,12
qwen-3.5-flash,c3cd6a,2,52,51,0.9807692307692307,2,19,22,0.8269230769230769,0.0,0.2761608098543461,0.30650419652136424,12
qwen-3.5-flash,c3cd6a,3,273,269,0.9853479853479854,2,25,26,0.12317352976693637,0.0,0.2849943592575088,0.18473153942304976,16
qwen-3.5-flash,c3ce89,1,43,43,1.0,1,3,39,0.0,0.0,0.084655634944479,0.23368448171192105,19
qwen-3.5-flash,c3ce89,2,30,30,1.0,1,5,26,0.0,0.0,0.10156552345927015,0.16432893841317178,7
qwen-3.5-flash,c3ce89,3,46,46,1.0,1,3,33,0.0,0.0,0.08360638944116369,0.22927930152903211,4
qwen-3.5-flash,c3f5f9,1,32,32,1.0,1,6,19,0.111328125,0.0,0.1988001116071115,0.25770755439790666,9
qwen-3.5-flash,c3f5f9,2,50,50,1.0,1,6,35,0.10560000000000001,0.0,0.18216574870156027,0.24650354967018223,10
qwen-3.5-flash,c3f5f9,3,56,56,1.0,1,13,37,0.3702168367346939,0.0,0.19417333606542247,0.2548723545067937,11
qwen-3.5-flash,c40a65,1,31,31,1.0,1,16,14,1.0,0.0,0.23192179958733797,0.25795360519861626,18
qwen-3.5-flash,c40a65,2,53,51,0.9622641509433962,2,20,16,0.9811320754716981,0.0,0.26219002617483506,0.20437106676305306,18
qwen-3.5-flash,c40a65,3,30,30,1.0,1,17,15,1.0,0.0,0.24164367706742637,0.23991317874042126,18
qwen-3.5-flash,c40b98,1,30,30,1.0,1,6,22,0.36666666666666664,0.0,0.2939623936643748,0.3071968243470119,5
qwen-3.5-flash,c40b98,2,30,30,1.0,1,18,22,0.06999999999999999,0.0,0.28050826884227303,0.3108735005325049,9
qwen-3.5-flash,c40b98,3,30,30,1.0,1,16,24,0.14666666666666667,0.0,0.2682952353906669,0.3106711373068885,10
qwen-3.5-flash,c40db1,1,53,49,0.9245283018867925,2,9,9,1.0,0.0,0.18142664726408478,0.2546540802838187,16
qwen-3.5-flash,c40db1,2,53,52,0.9811320754716981,2,20,19,1.0,0.018867924528301886,0.30412203149255695,0.2603089874685931,19
qwen-3.5-flash,c40db1,3,51,40,0.7843137254901961,2,10,10,1.0,0.0,0.2830465337250194,0.25919462404419236,9
qwen-3.5-flash,c41f2f,1,30,30,1.0,1,11,16,0.8333333333333334,0.0,0.2565584187319181,0.2891912093331254,8
qwen-3.5-flash,c41f2f,2,33,33,1.0,1,11,19,0.6363636363636364,0.0,0.27331586317884554,0.2790097931013617,8
qwen-3.5-flash,c41f2f,3,30,30,1.0,1,8,18,0.8666666666666667,0.0,0.24210305427418483,0.29302332102866263,7
qwen-3.5-flash,c46c50,1,39,39,1.0,1,4,15,0.12886259040105194,0.0,0.18935719492940287,0.2580284833595936,3
qwen-3.5-flash,c46c50,2,50,50,1.0,1,4,26,0.09,0.0,0.2091400487711524,0.25723265733572787,4
qwen-3.5-flash,c46c50,3,43,43,1.0,1,5,17,0.058409951325040566,0.0,0.255147758334299,0.2793974819992822,6
qwen-3.5-flash,c4b437,1,47,47,1.0,1,37,15,0.08691715708465368,0.0,0.2765181560571457,0.25519748874480885,6
qwen-3.5-flash,c4b437,2,45,45,1.0,1,29,14,0.5664197530864197,0.0,0.27368450792206567,0.2514455982690667,7
qwen-3.5-flash,c4b437,3,49,49,1.0,1,32,14,0.24073302790503956,0.0,0.27058346262425376,0.2571268216574462,6
qwen-3.5-flash,c4b8a0,1,45,45,1.0,1,11,31,0.0691358024691358,0.0,0.15315674211186717,0.27908704779497306,7
qwen-3.5-flash,c4b8a0,2,32,32,1.0,1,11,27,0.01171875,0.0,0.18866305944725906,0.2732644095011277,7
qwen-3.5-flash,c4b8a0,3,34,34,1.0,1,10,19,0.5173010380622838,0.0,0.226322526084234,0.27634415131389684,8
qwen-3.5-flash,c4be71,1,49,49,1.0,1,9,15,0.9795918367346939,0.0,0.2574099681670987,0.17877737395356905,10
qwen-3.5-flash,c4be71,2,48,46,0.9583333333333334,2,13,21,0.9166666666666666,0.0,0.22028233146477172,0.2664106029703022,7
qwen-3.5-flash,c4be71,3,42,41,0.9761904761904762,2,13,19,0.9761904761904762,0.0,0.2563949661846099,0.23126010427149862,8
qwen-3.5-flash,c50a3d,1,44,44,1.0,1,12,8,0.8217975206611571,0.0,0.2754345739834681,0.28716581367818583,4
qwen-3.5-flash,c50a3d,2,62,62,1.0,1,13,10,0.061394380853277836,0.0,0.2760418256172685,0.2700535654269202,6
qwen-3.5-flash,c50a3d,3,56,56,1.0,1,20,11,0.20089285714285715,0.0,0.26898945194022394,0.3119562616516512,6
qwen-3.5-flash,c53c23,1,48,48,1.0,1,35,8,0.0,0.0,0.19053652318300204,0.18784921183994596,7
qwen-3.5-flash,c53c23,2,48,48,1.0,1,27,19,0.0390625,0.0,0.22270901543394142,0.26932496635106074,6
qwen-3.5-flash,c53c23,3,34,34,1.0,1,25,10,0.043252595155709346,0.0,0.22376632182258105,0.25070713141820405,8
qwen-3.5-flash,c53dc2,1,34,34,1.0,1,11,21,0.8044982698961938,0.0,0.2843156355581546,0.26305827107171287,8
qwen-3.5-flash,c53dc2,2,33,33,1.0,1,9,19,0.7988980716253443,0.0,0.27178963398616296,0.2582810308735253,7
qwen-3.5-flash,c53dc2,3,50,47,0.94,2,13,21,0.6392,0.0,0.25757204817293355,0.27679190739615206,10
qwen-3.5-flash,c58003,1,51,51,1.0,1,3,19,0.6274509803921569,0.0,0.09561553154757714,0.2530703424572888,5
qwen-3.5-flash,c58003,2,109,109,1.0,1,19,19,1.0,0.0,0.29159594695361324,0.273376792727768,4
qwen-3.5-flash,c58003,3,98,98,1.0,1,7,14,0.18367346938775508,0.0,0.2957660410196008,0.28217902119044924,7
qwen-3.5-flash,c5ea52,1,48,48,1.0,1,24,23,0.12413194444444443,0.0,0.2657274312304496,0.23731425485114788,9
qwen-3.5-flash,c5ea52,2,50,49,0.98,2,33,23,0.1936,0.0,0.2527768976785656,0.18769166204176468,11
qwen-3.5-flash,c5ea52,3,30,30,1.0,1,27,22,0.4644444444444444,0.0,0.26896013748426656,0.22702031235601414,29
qwen-3.5-flash,c5fff6,1,36,36,1.0,1,36,1,0.0,0.0,0.20776589389663233,5.551115123125783e-17,36
qwen-3.5-flash,c5fff6,2,52,52,1.0,1,52,52,0.04474852071005917,0.0,0.15008331019803633,0.15008331019803633,40
qwen-3.5-flash,c5fff6,3,36,36,1.0,1,36,1,0.0,0.0,0.20776589389663233,5.551115123125783e-17,36
qwen-3.5-flash,c62001,1,51,51,1.0,1,3,21,0.9607843137254902,0.0,0.07669649888473702,0.2538256310548487,11
qwen-3.5-flash,c62001,2,50,29,0.58,3,5,19,1.0,0.0,0.18788294228055938,0.26798507421123285,19
qwen-3.5-flash,c62001,3,53,53,1.0,1,3,21,0.9622641509433962,0.0,0.07770286898858113,0.2603960890173032,12
qwen-3.5-flash,c642a8,1,35,35,1.0,1,14,9,0.37142857142857144,0.0,0.1880620826715888,0.3416378318677036,5
qwen-3.5-flash,c642a8,2,35,35,1.0,1,14,10,0.37142857142857144,0.0,0.19375979237926827,0.3272682230157984,5
qwen-3.5-flash,c642a8,3,36,36,1.0,1,25,9,0.033950617283950615,0.0,0.19023113783623632,0.34069781331848903,8
qwen-3.5-flash,c65666,1,53,53,1.0,1,5,15,1.0,0.0,0.25141111186622467,0.2070964230600959,17
qwen-3.5-flash,c65666,2,35,35,1.0,1,11,15,0.7714285714285715,0.0,0.15675276256394516,0.23002821477339844,12
qwen-3.5-flash,c65666,3,51,51,1.0,1,5,15,1.0,0.0,0.1137592917989042,0.19549914428750642,16
qwen-3.5-flash,c68139,1,30,30,1.0,1,13,18,0.05,0.0,0.26316133623480653,0.316498376334259,7
qwen-3.5-flash,c68139,2,34,34,1.0,1,21,16,0.24653979238754326,0.0,0.2643736477138679,0.2840477626877024,9
qwen-3.5-flash,c68139,3,52,22,0.4230769230769231,4,12,12,0.01849112426035503,0.0,0.2629337076439318,0.28859074029603826,9
qwen-3.5-flash,c6a670,1,49,49,1.0,1,1,49,0.0,0.0,5.551115123125783e-17,0.282842712474619,40
qwen-3.5-flash,c6a670,2,49,49,1.0,1,1,49,0.0,0.0,5.551115123125783e-17,0.282842712474619,39
qwen-3.5-flash,c6a670,3,51,51,1.0,1,3,50,0.0,0.0,0.05876860180612456,0.1810516504076675,50
qwen-3.5-flash,c6a6d9,1,30,30,1.0,1,10,17,0.6666666666666666,0.0,0.2558428336998235,0.32420860911182203,6
qwen-3.5-flash,c6a6d9,2,25,25,1.0,1,9,14,1.0,0.0,0.24367191056828855,0.30919249667480614,3
qwen-3.5-flash,c6a6d9,3,37,37,1.0,1,17,7,1.0,0.0,0.22088704893153646,0.2836808049964744,5
qwen-3.5-flash,c6b002,1,29,29,1.0,1,19,20,0.06420927467300833,0.0,0.3270601947454327,0.19269291335828048,6
qwen-3.5-flash,c6b002,2,29,29,1.0,1,19,20,0.06420927467300833,0.0,0.3270601947454327,0.19269291335828048,6
qwen-3.5-flash,c6b002,3,29,29,1.0,1,19,20,0.06420927467300833,0.0,0.3270601947454327,0.19269291335828048,6
qwen-3.5-flash,c6c08a,1,35,34,0.9714285714285714,2,17,18,0.03265306122448979,0.0,0.2523327896542459,0.28399137670150537,8
qwen-3.5-flash,c6c08a,2,31,31,1.0,1,11,23,0.3870967741935484,0.0,0.24378860189547813,0.3008662484887739,7
qwen-3.5-flash,c6c08a,3,19,19,1.0,1,11,16,0.10526315789473684,0.0,0.29169007952461257,0.2563271368935276,5
qwen-3.5-flash,c6c2cd,1,74,74,1.0,1,3,73,0.20270270270270271,0.0,0.09040176940936927,0.23772171612416845,5
qwen-3.5-flash,c6c2cd,2,30,30,1.0,1,17,15,0.9333333333333333,0.0,0.246198880762868,0.24339930612518645,11
qwen-3.5-flash,c6c2cd,3,30,30,1.0,1,17,23,0.3733333333333333,0.0,0.25582459268456237,0.2585850386666294,11
qwen-3.5-flash,c6e9bb,1,31,22,0.7096774193548387,2,7,12,0.03537981269510926,0.0,0.2478292856760671,0.23342983981158896,8
qwen-3.5-flash,c6e9bb,2,35,35,1.0,1,9,17,0.01714285714285714,0.0,0.2520770857155746,0.26225925792495286,10
qwen-3.5-flash,c6e9bb,3,31,31,1.0,1,11,13,0.14360041623309053,0.0,0.2492615524706176,0.26678296978191984,9
qwen-3.5-flash,c71a6f,1,35,35,1.0,1,9,17,1.0,0.0,0.3397898510213966,0.27962803281268833,6
qwen-3.5-flash,c71a6f,2,38,38,1.0,1,9,18,1.0,0.0,0.34190530593593715,0.30060246523483997,6
qwen-3.5-flash,c71a6f,3,36,36,1.0,1,9,18,1.0,0.0,0.3512186675977457,0.31388581611082006,5
qwen-3.5-flash,c74797,1,48,48,1.0,1,8,33,0.08333333333333333,0.0,0.2163904489317606,0.3042527703471061,9
qwen-3.5-flash,c74797,2,48,36,0.75,2,5,26,0.013020833333333332,0.0,0.22699109365176032,0.2635017262224713,7
qwen-3.5-flash,c74797,3,32,32,1.0,1,5,21,0.3369140625,0.0,0.228348135735219,0.24174819027244032,8
qwen-3.5-flash,c75d3f,1,34,34,1.0,1,22,13,0.22837370242214536,0.0,0.2326327429223685,0.2840543103194751,9
qwen-3.5-flash,c75d3f,2,33,32,0.9696969696969697,2,20,17,0.2699724517906336,0.0,0.23125957652719423,0.3012566274052001,11
qwen-3.5-flash,c75d3f,3,30,30,1.0,1,20,9,0.12,0.0,0.2564752533004998,0.24239636960977784,12
qwen-3.5-flash,c75e3e,1,33,33,1.0,1,15,14,0.0440771349862259,0.0,0.2792486311153521,0.2707270081607271,7
qwen-3.5-flash,c75e3e,2,30,30,1.0,1,11,14,0.06666666666666667,0.0,0.2736339809957008,0.25413819512663227,7
qwen-3.5-flash,c75e3e,3,35,35,1.0,1,17,16,0.03918367346938775,0.0,0.28747315757567804,0.2700470102687716,8
qwen-3.5-flash,c78cef,1,62,55,0.8870967741935484,2,1,55,0.1935483870967742,0.0,0.0,0.28878896009983884,9
qwen-3.5-flash,c78cef,2,30,30,1.0,1,1,30,0.23333333333333334,0.0,0.0,0.2959249154017883,18
qwen-3.5-flash,c78cef,3,48,48,1.0,1,13,35,0.22916666666666666,0.0,0.1626601774661928,0.35092579690093395,15
qwen-3.5-flash,c79430,1,30,30,1.0,1,12,17,0.2577777777777778,0.0,0.27227355525076047,0.27325385023209947,8
qwen-3.5-flash,c79430,2,31,31,1.0,1,11,16,0.16129032258064516,0.0,0.23166366592606139,0.2823161230611361,6
qwen-3.5-flash,c79430,3,30,30,1.0,1,13,16,0.4,0.0,0.26660936884429914,0.29235062662646866,7
qwen-3.5-flash,c7af8c,1,50,48,0.96,2,9,26,0.26,0.0,0.2240111604362604,0.26765320846199475,9
qwen-3.5-flash,c7af8c,2,31,31,1.0,1,8,17,0.5681581685744016,0.0,0.2290994903591677,0.268732717906207,9
qwen-3.5-flash,c7af8c,3,32,32,1.0,1,7,27,0.234375,0.0,0.22412307409936622,0.2626874330835033,10
qwen-3.5-flash,c7cfb6,1,53,53,1.0,1,6,20,0.9245283018867925,0.0,0.27649718659911027,0.22557454037303706,28
qwen-3.5-flash,c7cfb6,2,30,30,1.0,1,6,18,0.9333333333333333,0.0,0.28691849404007097,0.24456969013623361,9
qwen-3.5-flash,c7cfb6,3,48,48,1.0,1,4,26,0.2708333333333333,0.0,0.28939404784921813,0.24182026368887194,8
qwen-3.5-flash,c7db2d,1,52,52,1.0,1,1,52,0.38461538461538464,0.019230769230769232,0.0,0.2551960031034969,21
qwen-3.5-flash,c7db2d,2,52,52,1.0,1,3,29,0.8269230769230769,0.019230769230769232,0.1358732440973515,0.2676858835436055,18
qwen-3.5-flash,c7db2d,3,53,28,0.5283018867924528,3,9,20,1.0,0.018867924528301886,0.1063990353197863,0.2605823639222855,12
qwen-3.5-flash,c7e7cd,1,46,46,1.0,1,9,21,0.44234404536862004,0.0,0.2782992500704809,0.27340990712790564,5
qwen-3.5-flash,c7e7cd,2,54,54,1.0,1,7,23,0.3720850480109739,0.0,0.35311527551950034,0.26103072048522763,5
qwen-3.5-flash,c7e7cd,3,63,63,1.0,1,8,18,0.7878558830939784,0.0,0.2573332628388046,0.2607997854537434,4
qwen-3.5-flash,c807dc,1,50,30,0.6,3,5,6,0.4,0.0,0.3044601780200491,0.21424285285628547,9
qwen-3.5-flash,c807dc,2,50,30,0.6,2,5,6,0.08000000000000002,0.0,0.3002265811016739,0.11802118453904792,25
qwen-3.5-flash,c807dc,3,50,50,1.0,1,5,10,0.12,0.0,0.30179463215902297,0.07707788269017253,19
qwen-3.5-flash,c83c32,1,48,48,1.0,1,19,30,0.36458333333333337,0.0,0.2629070917432409,0.32908332278213875,7
qwen-3.5-flash,c83c32,2,30,30,1.0,1,13,20,0.2777777777777778,0.0,0.21614706927357485,0.2614126155248739,7
qwen-3.5-flash,c83c32,3,42,42,1.0,1,14,27,0.16326530612244897,0.0,0.22422656180838205,0.2698471054457696,7
qwen-3.5-flash,c84353,1,52,52,1.0,1,1,52,0.19230769230769232,0.0,0.0,0.2751042701730666,19
qwen-3.5-flash,c84353,2,51,51,1.0,1,5,18,0.8823529411764706,0.0,0.25418072927988644,0.2225370127192069,17
qwen-3.5-flash,c84353,3,30,30,1.0,1,1,30,0.2,0.0,0.0,0.3248290148507194,27
qwen-3.5-flash,c84d32,1,47,47,1.0,1,7,15,0.9361702127659575,0.0,0.2138800618362166,0.24853595761429,16
qwen-3.5-flash,c84d32,2,51,51,1.0,1,15,13,1.0,0.0,0.22987635210021487,0.1473917799388451,10
qwen-3.5-flash,c84d32,3,48,47,0.9791666666666666,2,5,15,0.9375,0.0,0.22314046398326476,0.2509201815318967,16
qwen-3.5-flash,c86562,1,50,50,1.0,1,5,11,0.048,0.0,0.014142135623730965,0.079342548484404,21
qwen-3.5-flash,c86562,2,50,50,1.0,1,9,17,0.07919999999999999,0.0,0.017088007490635077,0.0917091053276609,30
qwen-3.5-flash,c86562,3,48,48,1.0,1,11,18,0.1796875,0.0,0.09023118455759442,0.08347253997905872,10
qwen-3.5-flash,c8b126,1,35,35,1.0,1,18,8,0.2636734693877551,0.0,0.212192442497515,0.2524337051786153,5
qwen-3.5-flash,c8b126,2,39,38,0.9743589743589743,2,23,7,0.04142011834319527,0.0,0.17769397268617212,0.2370529114780848,5
qwen-3.5-flash,c8b126,3,30,30,1.0,1,10,9,0.2833333333333333,0.0,0.18757635482354618,0.2181948670340345,9
qwen-3.5-flash,c905dc,1,30,29,0.9666666666666667,2,7,23,0.6666666666666667,0.0,0.19971201488365412,0.29802330259375504,12
qwen-3.5-flash,c905dc,2,51,51,1.0,1,16,23,0.6055363321799307,0.0196078431372549,0.288146044605708,0.30064955950687855,11
qwen-3.5-flash,c905dc,3,53,45,0.8490566037735849,2,7,34,0.6664293342826628,0.0,0.16190416408532116,0.2862855055607902,28
qwen-3.5-flash,c90ca1,1,46,43,0.9347826086956522,2,5,41,0.2764650283553875,0.0,0.15213415629728694,0.274605405162432,4
qwen-3.5-flash,c90ca1,2,35,35,1.0,1,5,34,0.12244897959183672,0.0,0.17052763256841325,0.28587081426577915,5
qwen-3.5-flash,c90ca1,3,35,35,1.0,1,5,34,0.12244897959183672,0.0,0.169673395747506,0.28587081426577915,4
qwen-3.5-flash,c9131a,1,30,30,1.0,1,17,14,0.6666666666666666,0.0,0.23979157616563598,0.2201567623308446,8
qwen-3.5-flash,c9131a,2,31,31,1.0,1,18,17,0.9354838709677419,0.0,0.21756862876022254,0.22465327661315806,9
qwen-3.5-flash,c9131a,3,30,27,0.9,2,16,11,0.6666666666666666,0.0,0.2749949494485712,0.2799158603739504,8
qwen-3.5-flash,c9133b,1,50,49,0.98,2,17,15,0.022400000000000003,0.0,0.2517380384447293,0.2255880315974232,7
qwen-3.5-flash,c9133b,2,55,54,0.9818181818181818,2,13,16,0.07305785123966942,0.0,0.25114876563371524,0.19981694101691017,7
qwen-3.5-flash,c9133b,3,37,37,1.0,1,15,12,0.01314828341855369,0.0,0.2641639927156612,0.22283779686295985,7
qwen-3.5-flash,c92f85,1,50,50,1.0,1,10,19,0.08,0.0,0.15921821503835545,0.18780159743729552,7
qwen-3.5-flash,c92f85,2,35,35,1.0,1,10,11,0.1910204081632653,0.0,0.21030318250428018,0.2501584803801831,9
qwen-3.5-flash,c92f85,3,36,36,1.0,1,9,15,0.05555555555555555,0.0,0.21820589297357454,0.20945033885015427,10
qwen-3.5-flash,c98506,1,31,31,1.0,1,22,13,0.26534859521331944,0.0,0.24149292856592405,0.35484985319745593,7
qwen-3.5-flash,c98506,2,29,29,1.0,1,21,12,0.08323424494649229,0.0,0.24877488164207523,0.3476470937367246,8
qwen-3.5-flash,c98506,3,30,30,1.0,1,21,12,0.09,0.0,0.27419153889206715,0.3647678104706548,8
qwen-3.5-flash,c9898c,1,38,38,1.0,1,6,35,0.4473684210526316,0.0,0.12864222757198135,0.26812586968522795,10
qwen-3.5-flash,c9898c,2,30,30,1.0,1,7,30,0.2177777777777778,0.0,0.12464215445292441,0.27015715590909095,6
qwen-3.5-flash,c9898c,3,47,47,1.0,1,3,41,0.3191489361702128,0.0,0.14857098085188158,0.27532934309779894,8
qwen-3.5-flash,c9ab98,1,51,17,0.3333333333333333,3,4,5,0.06920415224913495,0.0,0.26234502757782485,0.11388697122380978,5
qwen-3.5-flash,c9ab98,2,30,29,0.9666666666666667,2,9,12,0.23111111111111113,0.0,0.22340297421674782,0.2110473880435387,6
qwen-3.5-flash,c9ab98,3,52,43,0.8269230769230769,2,12,18,0.2514792899408284,0.0,0.2305550287930739,0.22815595660105914,10
qwen-3.5-flash,c9b04c,1,52,52,1.0,1,4,13,0.25,0.0,0.26051631426841576,0.2685155334724163,9
qwen-3.5-flash,c9b04c,2,49,49,1.0,1,7,11,0.1836734693877551,0.0,0.2672612419124244,0.27386127875258304,11
qwen-3.5-flash,c9b04c,3,36,36,1.0,1,4,9,0.25,0.0,0.2683281572999748,0.2581988897471611,7
qwen-3.5-flash,c9e860,1,52,52,1.0,1,3,48,0.46153846153846156,0.019230769230769232,0.12186907321349892,0.28699112412310557,9
qwen-3.5-flash,c9e860,2,30,30,1.0,1,20,20,0.24888888888888888,0.0,0.2355806066343794,0.23852439893832433,6
qwen-3.5-flash,c9e860,3,51,51,1.0,1,3,47,0.45098039215686275,0.0196078431372549,0.12301480110869112,0.2844326999209369,9
qwen-3.5-flash,c9fe43,1,53,53,1.0,1,4,26,0.7735849056603774,0.0,0.24681668567196727,0.22536896688611557,19
qwen-3.5-flash,c9fe43,2,47,47,1.0,1,4,19,0.9148936170212766,0.0,0.28414413674782485,0.2436840008267689,9
qwen-3.5-flash,c9fe43,3,57,57,1.0,1,6,19,0.7956294244382888,0.0,0.22248422535647677,0.23996896280279417,18
qwen-3.5-flash,ca49ac,1,58,57,0.9827586206896551,2,4,33,0.41379310344827586,0.0,0.13210767416890018,0.24536996745214623,7
qwen-3.5-flash,ca49ac,2,66,65,0.9848484848484849,2,14,51,0.13636363636363635,0.0,0.33393540667476046,0.2533166588683791,7
qwen-3.5-flash,ca49ac,3,41,41,1.0,1,14,26,0.34146341463414637,0.0,0.23441930227733035,0.25341662949048954,8
qwen-3.5-flash,ca623d,1,49,49,1.0,1,14,20,0.32236568096626406,0.0,0.28632791248739226,0.2448989795897109,11
qwen-3.5-flash,ca623d,2,41,41,1.0,1,16,26,0.0856632956573468,0.0,0.2835017287779866,0.2527019957019865,9
qwen-3.5-flash,ca623d,3,30,30,1.0,1,15,16,0.3055555555555555,0.0,0.2838818220472894,0.25985230847968666,8
qwen-3.5-flash,caa82e,1,31,29,0.9354838709677419,3,23,12,0.02497398543184183,0.0,0.22199783445241278,0.2945502223845092,10
qwen-3.5-flash,caa82e,2,33,33,1.0,1,23,15,0.03673094582185491,0.0,0.22145565672873058,0.29223309815065285,10
qwen-3.5-flash,caa82e,3,32,32,1.0,1,24,16,0.029296875,0.0,0.21949871867507564,0.2901735404783662,12
qwen-3.5-flash,cac69c,1,38,24,0.631578947368421,9,18,8,0.024238227146814402,0.0,0.18814593263410984,0.3412630320789404,6
qwen-3.5-flash,cac69c,2,30,30,1.0,1,24,13,0.049999999999999996,0.0,0.20434284915308393,0.324812595541217,7
qwen-3.5-flash,cac69c,3,32,32,1.0,1,20,12,0.017578125,0.0,0.20936823683106756,0.3232911806715426,7
qwen-3.5-flash,cad727,1,39,39,1.0,1,23,19,0.0782380013149244,0.0,0.25496980007063674,0.26027750325032867,8
qwen-3.5-flash,cad727,2,40,40,1.0,1,23,21,0.09000000000000001,0.0,0.25466399431407655,0.26884521569111103,7
qwen-3.5-flash,cad727,3,38,38,1.0,1,22,22,0.05540166204986149,0.0,0.24826712447876156,0.2680487614299964,7
qwen-3.5-flash,cae3e9,1,33,33,1.0,1,11,17,0.9696969696969697,0.0,0.28172041314852037,0.27805701300154045,7
qwen-3.5-flash,cae3e9,2,34,34,1.0,1,9,17,0.9411764705882353,0.0,0.2414677222728826,0.2485710024371209,8
qwen-3.5-flash,cae3e9,3,30,30,1.0,1,8,17,0.9333333333333333,0.0,0.26194252974438664,0.26985675212354177,9
qwen-3.5-flash,caf6d3,1,50,50,1.0,1,7,34,0.36,0.0,0.116619037896906,0.2233652613993501,12
qwen-3.5-flash,caf6d3,2,30,30,1.0,1,1,30,0.2,0.0,0.0,0.28050351552560304,19
qwen-3.5-flash,caf6d3,3,50,50,1.0,1,7,44,0.17600000000000002,0.0,0.047394514450514215,0.2854610306153889,7
qwen-3.5-flash,cb0bf5,1,29,29,1.0,1,20,16,0.2330558858501784,0.0,0.2271500522880393,0.3096532524324165,8
