duration,category,image_id,CC,CC_sb,CC_partial,SIM,KL
7s,poster,dbdbed,0.34790288735109887,0.5156113872147315,0.3341962306724747,0.350685519291844,2.9375422198494254
7s,poster,dc2864,0.6399607785247372,0.7672263387456637,0.633093278999191,0.6406706319109647,0.6491804360440595
7s,poster,dd0d82,0.9027473550311175,0.9485198302742978,0.9024343907671926,0.798627225609813,0.20754628683085227
7s,poster,de4fee,0.7296128340655014,0.8378143380432157,0.6713281875834018,0.6204817435633048,0.9477929033119
7s,poster,df1857,0.6948102513151442,0.8194057393672516,0.6559967428939494,0.7028416030341694,0.4017988877147826
7s,poster,e0966a,0.6808904114980262,0.8077528546264936,0.6691803912325252,0.5725080701366355,0.9956694942329968
7s,poster,e0f578,0.4284142793571347,0.5723701870752236,0.366701067481335,0.4648786451689605,1.7717420295820676
7s,poster,e1217f,0.5559541046349047,0.7142328549857596,0.46310177488455395,0.4666737520701217,1.979571814446766
7s,poster,e13179,0.5233012938547285,0.6852578208197858,0.44777011173775333,0.6417453472643365,0.5767045066632421
7s,poster,e18daf,0.8186982531975593,0.899849265166188,0.7715334518705459,0.7498518138366667,0.32049739786420073
7s,poster,e277d3,0.8011179557866839,0.8883028120374774,0.7675929050323447,0.7044855331174009,0.3654609610254195
7s,poster,e2dea3,0.7091456650980847,0.8284736336339458,0.7139299566568367,0.7257460451458779,0.2719429976217692
7s,poster,e451ee,0.6556511798354219,0.789921456017219,0.586988396491054,0.5927926465452918,0.976419981613935
7s,poster,e64d79,0.6458491077644523,0.7845217088436521,0.5614144438915749,0.5608054212521784,1.0126951978814245
7s,poster,e663f9,0.18786694698921794,0.31408286736349117,0.15752159062775598,0.2353364517463846,4.033217094059679
7s,poster,e70774,0.7466583026393547,0.8546631236275752,0.7006049842897886,0.6730595524248848,0.4720475872571959
7s,poster,e734ce,0.7269039277070564,0.8414145738984835,0.5803635693414018,0.7475691940806098,0.23582148182947185
7s,poster,e73aab,0.6346211316531372,0.7759347310047124,0.6208198647281312,0.5800567759410086,1.1122091218870915
7s,poster,e7a5c0,0.5707339269000514,0.7256632505742796,0.4235473929547351,0.5370164971352163,1.262643373161556
7s,poster,e7e220,0.27720885732287803,0.4333821841562191,0.2299581768577815,0.3042467038897477,3.2095348827501637
7s,poster,e82dd7,0.7285040287356314,0.8421171887121892,0.7285809296436312,0.7394333368644883,0.25630005115646176
7s,poster,e84796,0.621428015251181,0.763876089954609,0.5777598508842317,0.5505432348899463,1.2046271779361886
7s,poster,e85138,0.8547852645497611,0.9212672248825745,0.8432624437139632,0.7852327821815703,0.21722471599822285
7s,poster,e856d3,0.7745451411579375,0.8724487504078416,0.7579643665153025,0.6434190113629766,0.7326134463373313
7s,poster,e86e77,0.9216856589716578,0.958524001022211,0.9139219271936501,0.8648819982271363,0.06389043455837788
7s,poster,e8739a,0.39382593100900176,0.5639679150604524,0.20209522427783014,0.4514755288455178,1.7286177734361623
7s,poster,e93e5e,0.8039159396702411,0.8899681487097203,0.7992671954517989,0.7950504899980705,0.18516429946779128
7s,poster,e9465f,0.760866726739981,0.8641058172574031,0.7445550842804315,0.7278751976517313,0.3034559016687424
7s,poster,e948ad,0.6254825586192841,0.7666923828085164,0.6247900452061452,0.6183313314207292,0.8655492496442763
7s,poster,e9f3a6,0.7518227636633967,0.8566697202002802,0.7579365345738548,0.8025406964391546,0.11974843085908116
7s,poster,e9f7f7,0.8402048767981561,0.9127903530851821,0.7168064779432526,0.783308703770922,0.14652407110863747
7s,poster,ea01c0,0.9455156554024404,0.9719016369147232,0.9491670710191729,0.8596868653343035,0.08479197923955936
7s,poster,ea0f94,0.4432199131356073,0.6109551968200989,0.3141422740719349,0.5502428690526914,1.1146973832356821
7s,poster,ea104d,0.7093053883321356,0.8292768323105344,0.7108950170533831,0.6014643512524807,0.9971571405459724
7s,poster,ea3c8c,0.17595567040805105,0.29847346272212094,0.14571362695784987,0.1816246617331057,5.197518901936721
7s,poster,ebd305,0.8923466449798788,0.9430115892161796,0.8349175194784036,0.7969090327386805,0.20858372418566865
7s,poster,ec53c3,0.6071360118705548,0.7520418113687659,0.6302849808909897,0.7101383675915265,0.2883417313996114
7s,poster,ecf627,0.5823739822494958,0.7354739655230634,0.47401803978963086,0.4916782381261415,1.842851559419202
7s,poster,ed3849,0.8864703388346428,0.9385674171692889,0.8940197886881001,0.8662492315902914,0.05922747108105146
7s,poster,edcc83,0.6574529549366728,0.7926377036880763,0.6275945788189304,0.5940513329789532,0.9024354781906464
7s,poster,eeb171,0.7036199090078556,0.8246331449772946,0.6496714243912807,0.5974574570610128,1.0008884915207257
7s,poster,eed5f3,0.9010748712498307,0.9478195313824715,0.8264320951663946,0.8152795159601223,0.19321643899393326
7s,poster,f05508,0.6969082528786497,0.8194145176917678,0.7057116844573731,0.6144650767803335,0.871391901411117
7s,poster,f0773e,0.5032764198028365,0.6687971608561382,0.2967276378039233,0.6017900213515349,0.7260522579868253
7s,poster,f14f17,0.8160135843074497,0.8978914976370825,0.8216222665561881,0.6633414790353274,0.5704210155378207
7s,poster,f1bad6,0.8572621535370482,0.9219351000960065,0.788956562763006,0.8363331760740103,0.10966315011422993
7s,poster,f1e0ee,0.7911618657433162,0.8826906334096929,0.7553232322706466,0.6255742250444392,0.7593806304809727
7s,poster,f1e37f,0.8576223347916807,0.9226689982700617,0.8461101779789498,0.7846400661388662,0.20789391576279806
7s,poster,f23e97,0.1377544928476126,0.2418223366477378,0.13319720194725815,0.1767905523591362,5.416835991791679
7s,poster,f27923,0.846927908835706,0.9167141980353113,0.8431986474460743,0.7351677812647894,0.4669403865110979
7s,poster,f29bd9,0.8504219123790117,0.9189767166630547,0.8248165190237498,0.7672314513684034,0.19582282935169684
7s,poster,f2cbaa,0.35398206726723125,0.5210508156795324,0.3429850334800123,0.44830842291573275,1.9598035579530673
7s,poster,f33d51,0.78836896099642,0.8782442605468915,0.7658580653399418,0.7725551735873127,0.22091129278431415
7s,poster,f3cfac,0.9322264820957361,0.9648849500084836,0.9213058599371525,0.836637560249048,0.11778504467795763
7s,poster,f4641f,0.9172817297223744,0.9556647892758416,0.8504186094364918,0.861099600681368,0.07058690784618607
7s,poster,f48d0e,0.6063278803934541,0.7542283429001053,0.6026505921898477,0.5394664699104155,1.3326495027311025
7s,poster,f4bfdd,0.6825340803950748,0.8111696281508547,0.5970529811077665,0.5694884458830982,1.2942117245252622
7s,poster,f4e7f3,0.31988529611767785,0.48427549732279707,0.28452147548587187,0.352327720987696,2.9617814596073093
7s,poster,f63992,0.8847125992209215,0.9385776119317667,0.8852710322272737,0.7865775284039621,0.2214625881020309
7s,poster,f68906,0.6172808487021022,0.7625332172968753,0.4767938955060161,0.5691036432082275,1.316408057792869
7s,poster,f6bc62,0.7557112029568168,0.8581251565487295,0.7673562793928952,0.6932325348206397,0.5128090945466389
7s,poster,f7b72e,0.794159466051782,0.8844983182273637,0.7728619524495464,0.6771140872440602,0.7357315184030973
7s,poster,f7c681,0.7257308596841702,0.8400911659729029,0.6360721606547338,0.6509144212826994,0.7536790404491976
7s,poster,f7d1cb,0.8892964827280279,0.940746638461178,0.8908907590612716,0.756371373082158,0.2547148990380664
7s,poster,f84800,0.6381852445442702,0.7785550530919109,0.6213058451228328,0.5445991763879336,1.385539549533584
7s,poster,f861f0,0.9260900380263835,0.9612167295351017,0.8478639700571854,0.8426777810270398,0.09458040444870897
7s,poster,f93751,0.48553622822124154,0.6503624400762404,0.4643448447050436,0.4347520994643051,2.20741220762559
7s,poster,f9b020,0.69803833222742,0.8213276072202133,0.6294658176485082,0.6271325757201842,0.6437886331373247
7s,poster,f9fed0,0.35697795414702016,0.5239054024010115,0.3054801710940455,0.44312452943654124,2.4677812319536754
7s,poster,fac314,0.8470215395211087,0.9170492056262113,0.8364154722384086,0.6850775934758182,0.7245487342629213
7s,poster,fc9315,0.8335954344033223,0.9084488405171462,0.8534147746159757,0.7722991084233587,0.20715167407754156
7s,poster,fd395b,0.5406691248824256,0.6984908725423098,0.5381362386679414,0.7432611978967507,0.2713361550408032
7s,poster,fd7302,0.6361717286435373,0.7721129364027387,0.6373068567174611,0.7615394735591099,0.22801764599961905
7s,poster,fe193f,0.28037587904370087,0.43742158120309843,0.28148265781968507,0.2743100248189988,3.794636615770358
7s,poster,fff715,0.5694324711468213,0.7249148956160965,0.5100726525711323,0.606597616604555,0.9980980586861881
7s,web,009085,0.788050457545216,0.8812623724302011,0.6997780547544845,0.6896876510575691,0.4836484064218812
7s,web,014b22,0.6951662753709006,0.8146291622773834,0.5013892411629894,0.6933627258021046,0.4708621070533544
7s,web,02622b,0.5288587827188588,0.6837909360493498,0.5340969562557931,0.5372966448078736,1.2910766085021776
7s,web,026a98,0.616458684289163,0.7610534987733728,0.4595959012909666,0.6367903960527006,0.7788981491494181
7s,web,026dd2,0.6766330696604671,0.8022546769196832,0.6414542733348092,0.6132714327284439,0.7394577530764019
7s,web,029a48,0.746527376266876,0.854722718367581,0.5714915103566087,0.695702239781341,0.9180768786166368
7s,web,02a592,0.6501323889857963,0.7873656708814019,0.6327419652312167,0.5962952840077669,0.8844243193243526
7s,web,042af0,0.5685360023048904,0.7218471477209337,0.40726394279623107,0.5445610882760464,1.1462645104804143
7s,web,05890e,0.7767953919472614,0.8738339581800343,0.7754582275003733,0.6436782352032303,0.9974638900252888
7s,web,05dac7,0.8611217534555555,0.9251295071263321,0.8270752890793791,0.765896913420734,0.314348511215733
7s,web,06256f,0.5756799722223291,0.7278984968450405,0.375816344789956,0.6052548106083322,0.6883542875371853
7s,web,070781,0.41819070848102113,0.5712311034663443,0.3370843842339692,0.5462726637970432,1.2064603601415045
7s,web,074c75,0.8152839056347043,0.8977990584211142,0.7434606522151712,0.7225202174385649,0.40572842264998404
7s,web,07a2c8,0.677746687511201,0.8052229148984471,0.619414231552635,0.6440141323840027,0.6338108230011958
7s,web,091b5e,0.23950840583469982,0.37534641577066774,0.2222417392168917,0.40682353328677756,2.008503941503281
7s,web,0950e7,0.7500995936222339,0.8567118203015672,0.642434099661272,0.7382878677198543,0.27587926834411913
7s,web,0a22ef,0.7423900900343555,0.8506960198840774,0.7009276266670991,0.6842958219601233,0.4984999545029636
7s,web,0a87be,0.7028183719787435,0.8229527128949338,0.6930588611083067,0.6325631125506573,0.920811867047782
7s,web,0af35a,0.5188420445073947,0.6808081167489114,0.45565650247835804,0.5691107905199118,1.077029183868204
7s,web,0b2a15,0.5027748079073152,0.6649522064092175,0.4729177375093309,0.6478458852074571,0.586187218841465
7s,web,0c11b6,0.6140407428680081,0.7561921780795463,0.5766621974828728,0.5772788916642785,1.2508183644341215
7s,web,0d8830,0.7551389008223921,0.8587279976197408,0.653575056190004,0.6928003646435359,0.4629916692886674
7s,web,0f712c,0.7008632320628683,0.8220820147959504,0.628489415476632,0.6436019092260239,0.6202271281972764
7s,web,0f858f,0.7590027869230196,0.8627728213980989,0.6422359842710662,0.642403838220236,0.7093648705258496
7s,web,0f8ece,0.4773561828703962,0.6387750983087286,0.45889469144092593,0.47676436537789735,1.5678355652567053
7s,web,12be73,0.8436408308199628,0.9138565137509806,0.8264794665641233,0.7046969316370826,0.7433086576352593
7s,web,134669,0.6261706474140454,0.7681928048521973,0.6219034854189098,0.6162833161165742,1.0287373330234306
7s,web,1408dc,0.783049838996878,0.8733139948680648,0.6820091603722354,0.6987495427231117,0.47906947503229136
7s,web,142b9c,0.9077223410100604,0.9509298471151817,0.9039505156930797,0.7489775253192337,0.4045644883708353
7s,web,14a7b0,0.673161191920252,0.8037292357077535,0.6473926675361845,0.5671131520793138,1.3168832274117341
7s,web,14e331,0.614354783482835,0.7579715256418593,0.4633733165818373,0.6320960133187952,0.595927923686732
7s,web,14f8a2,0.5656772628446893,0.7212072109165151,0.553026419186764,0.5178746431258491,1.3403563172801458
7s,web,1626dc,0.7116564966921906,0.8289792343569466,0.6442394099621753,0.6743036965496872,0.6833233431708863
7s,web,164cf7,0.55679103897301,0.7104888984211717,0.4851907313493723,0.5431446928682082,1.3683154166590572
7s,web,166bc9,0.7543687690078691,0.8591704180659369,0.6781186691228095,0.7011601652102143,0.4958436547411356
7s,web,16a273,0.43211726275915163,0.5734544274987717,0.39532676256459753,0.4558396073458365,2.2368626890095022
7s,web,18230e,0.8129854127011302,0.8947275759812323,0.7632807586145522,0.7387091593448225,0.36380764226160023
7s,web,183534,0.7106690523178624,0.829658820533291,0.553128190448706,0.6881015055213007,0.5361921147602647
7s,web,188089,0.7541204821330144,0.8589961796903512,0.5694397767315384,0.6780232718222663,0.5273468973165694
7s,web,18db69,0.8892209246460755,0.9412250845204232,0.8504522389546854,0.7856416995549264,0.2921658801163637
7s,web,195990,0.614014152707385,0.7600004703398773,0.46615344979585405,0.616110913708536,0.8530488362720995
7s,web,1a27f3,0.8147640400270333,0.8965332508037024,0.8150156439240733,0.6746308278755637,0.6522541050759572
7s,web,1acfdd,0.4327226365543765,0.5920143206271199,0.36840391994150795,0.4848490075609426,2.1135974330912104
7s,web,1b3eec,0.6870065948101782,0.8119529729965091,0.5931536258285386,0.6949156256572634,0.359750382054271
7s,web,1ba5bc,0.8834535281965328,0.9379704979134917,0.8426540549732462,0.7880236591554886,0.23380843061630782
7s,web,1bafe2,0.7193084442765164,0.8336785321379727,0.632293905065369,0.6176944561775288,0.8379856818986312
7s,web,1c27b9,0.7079730301093058,0.826634093175549,0.7069584018205035,0.582365222337043,1.0965688813685521
7s,web,1d1d01,0.7033655370600155,0.8228243799459725,0.4246613623082087,0.6610495522294969,0.6117463733071437
7s,web,1d26b4,0.8416707767437905,0.9137990210699083,0.8005865982675443,0.6771650658532424,0.7845621558760529
7s,web,1d5a20,0.7578365716115721,0.8616460139735971,0.626118489600859,0.6866349518687688,0.509852447223412
7s,web,1d99c7,0.7744421500494633,0.8725653536122305,0.765542222803815,0.6582644759469013,0.5469114829839802
7s,web,1e79f1,0.8220042492207643,0.9021978735353052,0.7958838497521763,0.6933423644826309,0.6917510176337232
7s,web,1ee232,0.5373188250336172,0.6920155393193377,0.524905485850509,0.5934192059479759,0.7154238834016426
7s,web,1f192b,0.5160362436828794,0.6777946665417933,0.5116008853834406,0.5890170704219593,0.700216341020454
7s,web,2019ad,0.6723677226581171,0.803329890115975,0.557881680757808,0.67721935174591,0.516095844109107
7s,web,20bf03,0.7448552478364063,0.8536922038235515,0.6937656985395265,0.6709238409960195,0.5064036411338556
7s,web,20eedb,0.7784088085932487,0.8698953554362612,0.7244371387906166,0.7109401222343597,0.4441758864187098
7s,web,2103ee,0.44719243395804786,0.6155433682166513,0.38416805958879285,0.591017656526209,0.7869214406843626
7s,web,2154a3,0.5852741435781935,0.733919778329272,0.5772770594558126,0.6110353022415487,0.9822026511923531
7s,web,215977,0.6910903620545163,0.8166009412051043,0.6513150804607498,0.5754044078984712,0.8935952056670173
7s,web,21c674,0.7804430429166543,0.87625348699094,0.7667138260089736,0.652714011355721,0.5351801869494308
7s,web,21d79e,0.5101815823709961,0.6676415603986199,0.4714524372698083,0.559201295038972,1.0781889306873094
7s,web,2304c8,0.7614102673947469,0.8619736467765617,0.6628401509903515,0.6646101515189112,0.823762452065074
7s,web,24425e,0.7439644549683264,0.8527394155749551,0.6848909653013625,0.6854808185325882,0.7669952504843983
7s,web,24776f,0.8702347167587599,0.9305521083220283,0.862999641995301,0.7721354769011185,0.29399206032296293
7s,web,2481a3,0.75207944325148,0.8574640148293226,0.7405443623198833,0.7014524703608866,0.3965940247222194
7s,web,2511d9,0.5297179050236814,0.6887271565137062,0.5140847365952904,0.6349141213684355,0.48219161619089235
7s,web,251672,0.6457617552189998,0.7804975511987398,0.5407869091625006,0.6516337935119063,0.8241415630199598
7s,web,25265d,0.7032965109457618,0.82449711452507,0.6510758243455326,0.638638621441188,0.7593133263720958
7s,web,25426d,0.7974864247192752,0.882181633357256,0.7634255779120414,0.7462269039484488,0.259489963750193
7s,web,259405,0.3736998187543415,0.5205207607273153,0.3977949555650772,0.4753582071349639,1.7486004630829075
7s,web,25acbb,0.7098576657933966,0.8274733380672481,0.6996496428619078,0.6286257587105883,0.7408048026511576
7s,web,26781f,0.5303142429000776,0.6916373667133081,0.37940875854968664,0.5845531623279003,0.9150904015511072
7s,web,268f27,0.6035389840539904,0.7428158253117499,0.5434785182819152,0.6444873143711786,0.7226050410830587
7s,web,271112,0.8376175346072742,0.9104871541163965,0.8411787278798288,0.6881351268273519,0.4554530131478208
7s,web,27b0cb,0.8737942489734477,0.9318035395174421,0.8562394430347618,0.7396989864020387,0.37287652005121896
7s,web,27d67e,0.858335506152132,0.9234928633158143,0.8148857020557945,0.6741432752783205,0.8061960177201349
7s,web,28867f,0.8110498421120858,0.8949380867918825,0.768074611052757,0.6662007451856324,0.7975725717896391
7s,web,28a531,0.8954497313525345,0.9447955363797244,0.8830078941326874,0.7300299950745829,0.5810563699479295
7s,web,28cf69,0.7637544940991495,0.8653950040266896,0.724833634788655,0.6565015233718329,1.3179606434124742
7s,web,2917cc,0.8608885133102213,0.9244694739824102,0.8427372128806793,0.7155314686029296,0.6003394740296739
7s,web,29227b,0.7630694744682317,0.8650146621399262,0.7572227170168591,0.6052735866199901,0.9437553320688407
7s,web,2a1907,0.8110401510778441,0.8939151293817721,0.7758966757144885,0.726983491952003,0.3894689824611095
7s,web,2a5307,0.6636427381123212,0.7941627854531544,0.5720415961129757,0.6653874808356383,0.463108629035997
7s,web,2a97ca,0.5669917974996476,0.7178920335238674,0.5319755314124379,0.6044645244586508,0.8443440884733162
7s,web,2adbfe,0.7117485856771676,0.8302951740294748,0.6516796903657158,0.6539853751509568,0.6618128254295287
7s,web,2aff6a,0.4449252517865692,0.6129699607138845,0.39538517118296823,0.4687143929586378,1.9437480659790958
7s,web,2b48a6,0.7964661398445727,0.8852733944775284,0.6756295741052611,0.7162802694330338,0.35621761701235
7s,web,2b56f2,0.8864265369080876,0.9393860845891158,0.8635066660362958,0.7122484049985724,0.7667329528112008
7s,web,2b837f,0.6349172355295178,0.7749955901601024,0.6072135819599407,0.595695516488881,0.8663011597077919
7s,web,2c9ce5,0.8962746858565673,0.9451517279635249,0.885206606014082,0.699204657775099,0.6585702310739932
7s,web,2d86fb,0.6891280822450812,0.8158222269230295,0.6485293798565974,0.5359638301471734,1.7228006708717452
7s,web,2f0568,0.8356390848805322,0.9091777718645113,0.753726955749273,0.7154902747180407,0.5280802108360041
7s,web,3088d0,0.8121105708990413,0.8953466655197246,0.7758928265982276,0.6662625755179474,0.5722276056710054
7s,web,314e90,0.5928999853494961,0.743110068737692,0.3351780392269893,0.6132791401437979,0.8813773078077041
7s,web,31b0f0,0.4654719650784719,0.6327268478930259,0.3225447390228898,0.5957017499987682,0.8287731996928883
7s,web,3250cb,0.9025410605331923,0.9483227706868425,0.8564049657343036,0.7622266665335815,0.3181559022894003
7s,web,32c969,0.9080611425435159,0.9517576591173565,0.8656030686235056,0.7767213848402987,0.35272568678752514
7s,web,32cce0,0.8209884269103007,0.900959159200367,0.8119500669568065,0.6779269163709275,0.6179214013220432
7s,web,330777,0.7151424442771328,0.8324964579211047,0.6343201170810818,0.6370982275662473,0.752478242417598
7s,web,33214a,0.3154145050490359,0.39934730475382096,0.18254361280210046,0.3360281856170973,3.7754989042466924
7s,web,3364c6,0.8241139672487892,0.9026423934246042,0.7799075192032142,0.6322198388906974,0.8714669691210194
7s,web,3364ed,0.6361731125202763,0.774600641105886,0.6111635241702544,0.6093067502053083,0.9318160320119736
7s,web,337990,0.705776671793158,0.8269420803807543,0.6776179911509262,0.6392954164744842,0.5993572326764285
7s,web,33d2a6,0.5979318660767902,0.7482010070131808,0.44072965591872115,0.6111612854480443,0.8139226998205492
7s,web,3478a7,0.7390791315777532,0.8475175078402846,0.5415810287612267,0.6989124314905402,0.4865038868259949
7s,web,348c74,0.5148206197086936,0.672732972853836,0.5077362095237455,0.5996957005608423,0.7248410326134511
7s,web,349e93,0.7337335345453141,0.8440367929130392,0.6760005551610752,0.6784916585538932,0.7480200842339103
7s,web,35a756,0.8104448212660638,0.8943331164866081,0.7770557295453868,0.6931869437389446,0.5686983277857328
7s,web,35ba73,0.7159566411106834,0.8271988881072847,0.5577810202108843,0.6869698223504069,0.5472259139878782
7s,web,35bd1e,0.6572749507788381,0.7919418341186596,0.5912188988268788,0.632122801468579,0.6500337796614214
7s,web,3628ee,0.8174938125477288,0.8987475558938,0.8008235253284358,0.673238673319152,0.7334049797585431
7s,web,362dcc,0.7955161334813666,0.8842826788126702,0.7815870911110173,0.7047060216743841,0.6551734780601225
7s,web,3839b1,0.7648057861100732,0.864652843099049,0.602555814991544,0.6804467295058194,0.46719571996420833
7s,web,385881,0.4826323296303082,0.6448714869027394,0.47504567374056705,0.47363951222040396,1.5408843392467015
7s,web,38a100,0.777176035898115,0.8745377758229944,0.7452270839919926,0.6598104476466201,0.6966615953166113
7s,web,393327,0.6334345067076841,0.7746057702894575,0.5662865435382292,0.5594365729594281,1.3031448691560041
7s,web,3a1d22,0.8352681072224113,0.909820103816276,0.8262326746217156,0.6205736499323107,0.8795064777742466
7s,web,3a6075,0.8603889822405506,0.9243477170489165,0.8030135949454091,0.7470229480989519,0.3043010646788712
7s,web,3ae59a,0.7235928695540569,0.8367991421149522,0.7061021168461347,0.6172196067609386,0.720268244310091
7s,web,3ae6bb,0.8858660140657134,0.9391547692061861,0.8688557682115781,0.7240523742023391,0.4589350549921548
7s,web,3b1c3e,0.5939591605068386,0.7422488076484377,0.556929660991963,0.6317370408365247,0.6264404764653874
7s,web,3b4d85,0.6281905310348439,0.7695892343077321,0.5763347298305062,0.5975983589204003,0.8131065781139183
7s,web,3cc438,0.561510644601,0.7185630307875789,0.460751107566477,0.6238009365104528,0.6461812664564986
7s,web,3cf90e,0.724029462035668,0.839597676534147,0.5232963485682836,0.6960745724462436,0.48645357112879795
7s,web,3d5500,0.7775893953168467,0.8731793400204353,0.7450046034100823,0.679818579340985,0.5072984721824784
7s,web,3eb8f9,0.49368629176586054,0.6593235316723304,0.44580764440326553,0.5913693624953449,0.8707998252484485
7s,web,3f1f0d,0.48790786592319124,0.6472503292566366,0.3411855477402958,0.545619419067182,0.941147896699236
7s,web,3f3349,0.6547274712961789,0.7905060510930271,0.6330392434888061,0.5819988330795732,1.1311075429667778
7s,web,3fdde1,0.5651141550386207,0.7199906877803945,0.5216936798089955,0.6047536042751,0.722627870697813
7s,web,4014f1,0.5225139618303104,0.6789052219666614,0.303565932744159,0.6177100393916125,0.6567119427951963
7s,web,406fb2,0.9031915793348455,0.9474931348035016,0.8910429498967897,0.7848526718887593,0.266325694250968
7s,web,40ca07,0.7654057773185723,0.864874605907724,0.6874492724152317,0.6523495320702176,0.6845569652778648
7s,web,426a6a,0.8572651519393849,0.922959293761221,0.8029298429985132,0.7022400330574545,0.6621068163069889
7s,web,42941c,0.6925877201256665,0.8166882815543687,0.6856742445219962,0.6131534128079139,0.8440643015201555
7s,web,42c4ea,0.755359244186055,0.8601501511898757,0.7437915822022971,0.7083302177291878,0.4337114910304935
7s,web,4376ed,0.6764692980410452,0.8060273651515966,0.588134582768899,0.6748785483089288,0.4650533885840282
7s,web,439c14,0.5006864441385828,0.6584366172042764,0.33200715828951916,0.5461170345645989,1.287033080084203
7s,web,441395,0.9044416214974982,0.949710024625546,0.8782542644388285,0.7348523090177759,0.5268991202604236
7s,web,446969,0.5992082971741131,0.7456970138445712,0.4001530142033287,0.6909020395779868,0.45848797115311013
7s,web,450720,0.7441694590493249,0.8527608047002785,0.6377702387856461,0.7364461488335585,0.32168139145120284
7s,web,452a6c,0.7823470914010523,0.8771375970527131,0.7438148492264534,0.6401906565861213,0.7475792389018128
7s,web,454f59,0.9057199074937218,0.9503063087451334,0.8885759013226842,0.7674330290201088,0.34062068336994406
7s,web,4571a8,0.718653017741392,0.8358577024484207,0.6371420246002879,0.674884343687555,0.6400153765582643
7s,web,457230,0.9424701495736679,0.9703613192884711,0.907146999862755,0.8385947800813845,0.12318247050346631
7s,web,458458,0.6165003566639478,0.7588034001207637,0.4436752228115031,0.5749443224432152,1.6817909294373625
7s,web,46ced7,0.5746314761981379,0.7231691420173014,0.4425709321877619,0.6517294568625126,0.7164964645160794
7s,web,47033b,0.49810717457397463,0.6577012645103542,0.46126082830149767,0.5659613735508247,1.114204994972684
7s,web,47293c,0.5288131174551034,0.6861275168395362,0.49236387100357604,0.5247416494629451,1.485714490566617
7s,web,479d3c,0.591564715728645,0.7428494679114633,0.48579084493686153,0.568656027532489,1.0399143554045254
7s,web,483fb9,0.6488340368133757,0.7825382243875225,0.53910253030711,0.5745607110760901,1.1883595532411362
7s,web,4863ea,0.6270709507412798,0.7651815596309548,0.5395263384875302,0.572418609762382,0.941538849842447
7s,web,486fbb,0.5136905870654018,0.6623537232927303,0.4232099830953472,0.5985449022511806,0.6562283435395508
7s,web,48806f,0.725251742371188,0.8405501297147658,0.7163291845156639,0.6338689428532158,0.6595149724961258
7s,web,4afbad,0.8624064655293481,0.9255776171776733,0.7821094460272557,0.7321403733415525,0.33840931936819285
7s,web,4cd863,0.4894409298471188,0.653548888780531,0.34968311009668884,0.6198508467755175,0.6696516315714697
7s,web,4de4af,0.797276681723557,0.8855320247098089,0.6986695544125594,0.6998559010545901,0.48007777544894586
7s,web,4e729d,0.6315873097327482,0.7708079166033284,0.6101952441313129,0.5159089062486825,1.7039395084251072
7s,web,4e81ec,0.6160574289495356,0.7591225447566867,0.40644243266470365,0.6361395850707653,0.5936221009080005
7s,web,4fa3d2,0.7415831269576331,0.8499241340085918,0.745377413445415,0.6530186686796804,0.7231254067199526
7s,web,5009b5,0.5749570197473038,0.723924307096284,0.4401680967828344,0.5611902531291648,1.1772612557183066
7s,web,5073f5,0.6989109058734775,0.8214087108713276,0.6236850877154075,0.6390958389008536,0.8611248464193023
7s,web,511db2,0.4112654269562112,0.5828093879188458,0.30124160951593926,0.5810880439804045,0.8566613715276091
7s,web,51f811,0.7492028540761739,0.855104902028825,0.5878300303742406,0.6855542499946182,0.4850656852190055
7s,web,52a3d2,0.7588968073205636,0.8626961849278814,0.7293417718734856,0.6252412701110286,1.0625501973773441
7s,web,538c08,0.6691517605252815,0.8010677065905585,0.5957793852559422,0.5885132750037444,0.7491750684660807
7s,web,53faa2,0.5945894687171739,0.7443452884032247,0.5051684491391566,0.5454447951632446,1.634287101692411
7s,web,54bc51,0.45432822913920023,0.616831029313098,0.3979473262127871,0.5531648997505305,0.8885399502037226
7s,web,54f52f,0.8128993925011596,0.8947392082103303,0.7344400092354928,0.698570941057399,0.7669775037803892
7s,web,55d16d,0.5529663868611917,0.7096711486926305,0.4836217820411033,0.5674774215103634,0.9610174799684177
7s,web,563395,0.8029724604623725,0.8903699519831214,0.7405326088004566,0.711950152257664,0.3719347860583695
7s,web,567366,0.7296304589023244,0.8434117149317573,0.7094597811714657,0.6157439261228539,0.8798827129830572
7s,web,56d63a,0.8255883330352812,0.9032456239254059,0.8135159590338482,0.7679208203464906,0.22193273206945818
7s,web,574bac,0.7222228303525828,0.8384449304579527,0.6525875193428965,0.5913707381294995,1.384901306800542
7s,web,57879f,0.8089659017885993,0.8942184112374065,0.7724751026985694,0.6739963672408306,0.5763428489051134
7s,web,57bb95,0.7743626770081334,0.8710359013831329,0.7333189413876159,0.654943365483682,0.6602214659053491
7s,web,5887a5,0.83584760490234,0.9101271841221212,0.7897186170335188,0.6902819100177429,0.772254158996455
7s,web,59cb6e,0.7387991464148902,0.8482300684470742,0.6899342302747965,0.668259852720976,0.5056390722903596
7s,web,5a19e3,0.6394650486839412,0.7778619039423333,0.6031715614374672,0.6029940157559915,0.7611771570717818
7s,web,5a5935,0.3277570738551294,0.48348858678746076,0.2546316633380141,0.4592272172782108,1.9135888533512915
